Title,Abstract,Keywords
Direct computation of the focus of expansion from velocity field measurements,"A new method for computing the direction of translational motion (focus of expansion) of a moving observer (or camera) in a stationary environment is proposed. The method applied simple 1D search directly to velocity field measurements of the changing image, for cases of general motion and constrained motion. In the case of general motion, the velocity field is derotated to cancel the velocity of the observed point at the image origin. In principle, a single moving closed contour which encircles the origin is sufficient to recover the focus of expansion. In practice, additional velocity measurements in the image may be incorporated in the computation, for improved robustness in the face of image noise and velocity field inaccuracies.","Velocity measurement,
Motion measurement,
Focusing,
Cameras,
Noise measurement,
Noise robustness,
Equations,
Mathematics,
Computer science,
Working environment noise"
The zero-frequency problem: estimating the probabilities of novel events in adaptive text compression,"Approaches to the zero-frequency problem in adaptive text compression are discussed. This problem relates to the estimation of the likelihood of a novel event occurring. Although several methods have been used, their suitability has been on empirical evaluation rather than a well-founded model. The authors propose the application of a Poisson process model of novelty. Its ability to predict novel tokens is evaluated, and it consistently outperforms existing methods. It is applied to a practical statistical coding scheme, where a slight modification is required to avoid divergence. The result is a well-founded zero-frequency model that explains observed differences in the performance of existing methods, and offers a small improvement in the coding efficiency of text compression over the best method previously known.","Probability,
Decoding,
Context modeling,
Computer science,
Data compression,
Encoding,
Computer errors,
Councils,
Drives,
Arithmetic"
Directed-graph epidemiological models of computer viruses,"The strong analogy between biological viruses and their computational counterparts has motivated the authors to adapt the techniques of mathematical epidemiology to the study of computer virus propagation. In order to allow for the most general patterns of program sharing, a standard epidemiological model is extended by placing it on a directed graph and a combination of analysis and simulation is used to study its behavior. The conditions under which epidemics are likely to occur are determined, and, in cases where they do, the dynamics of the expected number of infected individuals are examined as a function of time. It is concluded that an imperfect defense against computer viruses can still be highly effective in preventing their widespread proliferation, provided that the infection rate does not exceed a well-defined critical epidemic threshold.","Computer viruses,
Biology computing,
Laboratories,
Biological system modeling,
Pattern analysis,
Computational modeling,
Analytical models,
Biological processes,
Humans,
Computer science"
On the complexity of VLSI implementations and graph representations of Boolean functions with application to integer multiplication,"Lower-bound results on Boolean-function complexity under two different models are discussed. The first is an abstraction of tradeoffs between chip area and speed in very-large-scale-integrated (VLSI) circuits. The second is the ordered binary decision diagram (OBDD) representation used as a data structure for symbolically representing and manipulating Boolean functions. The lower bounds demonstrate the fundamental limitations of VLSI as an implementation medium, and that of the OBDD as a data structure. It is shown that the same technique used to prove that any VLSI implementation of a single output Boolean function has area-time complexity AT/sup 2/= Omega (n/sup 2/) also proves that any OBDD representation of the function has Omega (c/sup n/) vertices for some c>1 but that the converse is not true. An integer multiplier for word size n with outputs numbered 0 (least significant) through 2n-1 (most significant) is described. For the Boolean function representing either output i-1 or output 2n-i-1, where 1","Very large scale integration,
Boolean functions,
Data structures,
Logic circuits,
Integrated circuit technology,
Chip scale packaging,
Size measurement,
Computer science,
Input variables"
An information retrieval approach for automatically constructing software libraries,"A technology for automatically assembling large software libraries which promote software reuse by helping the user locate the components closest to her/his needs is described. Software libraries are automatically assembled from a set of unorganized components by using information retrieval techniques. The construction of the library is done in two steps. First, attributes are automatically extracted from natural language documentation by using an indexing scheme based on the notions of lexical affinities and quantity of information. Then a hierarchy for browsing is automatically generated using a clustering technique which draws only on the information provided by the attributes. Due to the free-text indexing scheme, tools following this approach can accept free-style natural language queries.","Information retrieval,
Software libraries,
Indexing,
Documentation,
Programming profession,
Productivity,
Assembly,
Natural languages,
Computer science,
Data mining"
Pseudospark discharges via computer simulation,"A hybrid fluid-particle (Monte Carlo) model to describe the initiation of pseudospark discharges has been developed. In this model, time-dependent fluid equations for the electrons and positive ions are solved self-consistently with Poisson's equation for the electric field in a two-dimensional, cylindrically symmetrical geometry. The Monte Carlo simulation is used to determine the ionization source term in the fluid equations. This model has been used to study the evolution of a discharge in helium at 0.5 torr, with an applied voltage of 2 kV and in a typical pseudospark geometry. From the numerical results, the authors have identified a sequence of physical events that lead to the rapid rise in current associated with the onset of the pseudospark discharge mode. They find that there is a maximum in the electron multiplication at the time which corresponds to the onset of the hollow cathode effect, and although the multiplication later decreases, it is always greater than needed for a steady-state discharge.",
Analyzing partition testing strategies,"Partition testing strategies, which divide a program's input domain into subsets with the tester selecting one or more elements from each subdomain, are analyzed. The conditions that affect the efficiency of partition testing are investigated, and comparisons of the fault detection capabilities of partition testing and random testing are made. The effects of subdomain modifications on partition testing's ability to detect faults are studied.",
The asymptotic decider: resolving the ambiguity in marching cubes,"A method for computing isovalue or contour surfaces of a trivariate function is discussed. The input data are values of the trivariate function, F/sub ijk/, at the cuberille grid points (x/sub i/, y/sub j/, z/sub k/), and the output of a collection of triangles representing the surface consisting of all points where F(x,y,z) is a constant value. The method is a modification that is intended to correct a problem with a previous method.","Isosurfaces,
Computer science,
Interpolation,
Assembly"
Robotic exploration as graph construction,"Addressed is the problem of robotic exploration of a graphlike world, where no distance or orientation metric is assumed of the world. The robot is assumed to be able to autonomously traverse graph edges, recognize when it has reached a vertex, and enumerate edges incident upon the current vertex relative to the edge via which it entered the current vertex. The robot cannot measure distances, and it does not have a compass. It is demonstrated that this exploration problem is unsolvable in general without markers, and, to solve it, the robot is equipped with one or more distinct markers that can be put down or picked up at will and that can be recognized by the robot if they are at the same vertex as the robot. An exploration algorithm is developed and proven correct. Its performance is shown on several example worlds, and heuristics for improving its performance are discussed.","Robot sensing systems,
Robot kinematics,
Navigation,
Intelligent robots,
Machine intelligence,
Computer science,
Tracking,
Computer errors,
Councils,
Information technology"
Nonblocking broadcast switching networks,"Results are presented for nonblocking multistage broadcast networks wherein a request from an idle input port to be connected to some set of idle output ports can be satisfied without any disturbance of other broadcast connections already existing in the network. Furthermore, a linear network control algorithm for realizing such a broadcast connection request is given. These results represent the best known explicit constructions with limited numbers of stages relative to both crosspoint and control algorithm complexity. Thus, these networks are highly useful for practical applications involving the movement of and collaboration with voice/video/text/graphics information that require broadcast capability. These networks are also useful for the interconnection of processor and memory units in parallel processing systems.",
Computation of 3-D velocity fields from 3-D cine CT images of a human heart,"A method of computing the three-dimensional (3-D) velocity field from 3-D cine computer tomographs (CTs) of a beating heart is proposed. Using continuum theory, the authors develop two constraints on the 3-D velocity field generated by a beating heart. With these constraints, the computation of the 3-D velocity field is formulated as an optimization problem and a solution to the optimization problem is developed using the Euler-Lagrange method. The solution is then discretized for computer implementation. The authors present the results for both simulated images and clinical cine CT images of a beating heart.",
"Tree automata, mu-calculus and determinacy","It is shown that the propositional mu-calculus is equivalent in expressive power to finite automata on infinite trees. Since complementation is trivial in the mu-calculus, the equivalence provides a radically simplified, alternative proof of M.O. Rabin's (1989) complementation lemma for tree automata, which is the heart of one of the deepest decidability results. It is also shown how mu-calculus can be used to establish determinacy of infinite games used in earlier proofs of complementation lemma, and certain games used in the theory of online algorithms.","Automata,
Game theory,
Logic,
Calculus,
Heart,
Mathematics,
Computer science,
Marine vehicles"
An effective on-chip preloading scheme to reduce data access penalty,"Conventional cache prefetching approaches can be either hardware-based, generally by using a one-block-lookahead technique, or compiler-directed, with insertions of non-blocking prefetch instructions. We introduce a new hardware scheme based on the prediction of the execution of the instruction stream and associated operand references. It consists of a reference prediction table and a look-ahead program counter and its associated logic. With this scheme, data with regular access patterns is preloaded, independently of the stride size, and preloading of data with irregular access patterns is prevented. We evaluate our design through trace driven simulation by comparing it with a pure data cache approach under three different memory access models. Our experiments show that this scheme is very effective for reducing the data access penalty for scientific programs and that is has moderate success for other applications.",
A generalization of the Berlekamp-Massey algorithm for multisequence shift-register synthesis with applications to decoding cyclic codes,"A generalization of the Berlekamp-Massey algorithm is presented for synthesizing minimum length linear feedback shift registers for generating prescribed multiple sequences. A more general problem is first considered, that of finding the smallest initial set of linearly dependent columns in a matrix over an arbitrary field, which includes the multisequence problem as a special case. A simple iterative algorithm, the fundamental iterative algorithm (FIA), is presented for solving this problem. The generalized algorithm is then derived through a refinement of the FIA. Application of this generalized algorithm to decoding cyclic codes up to the Hartmann-Tzeng (HT) bound and Roos bound making use of multiple syndrome sequences is considered. Conditions for guaranteeing that the connection polynomial of the shortest linear feedback shift register obtained by the algorithm will be the error-locator polynomial are determined with respect to decoding up to the HT bound and special cases of the Roos bound.","Iterative algorithms,
Iterative decoding,
Polynomials,
Linear feedback shift registers,
Computer science,
Senior members,
Shift registers,
Information theory"
Nonlinear refractive index in erbium doped optical fiber: Theory and experiment,"An intensity-dependent refractive index in erbium doped optical fiber has been observed for the first time. The effect has been observed by an interferometric technique using a two-core fiber. The effect is analyzed theoretically, and the important nonlinear parameters for thin material have been determined and are presented.",
Software requirements analysis for real-time process-control systems,"A set of criteria is defined to help find errors in, software requirements specifications. Only analysis criteria that examine the behavioral description of the computer are considered. The behavior of the software is described in terms of observable phenomena external to the software. Particular attention is focused on the properties of robustness and lack of ambiguity. The criteria are defined using an abstract state-machine model for generality. Using these criteria, analysis procedures can be defined for particular state-machine modeling languages to provide semantic analysis of real-time process-control software requirements.","Real time systems,
Control systems,
Process control,
Safety,
Aircraft manufacture,
Programming,
Computer science,
Software prototyping,
Prototypes,
Robustness"
Delay jitter control for real-time communication in a packet switching network,"A study is made of the feasibility of bounding the delay jitter for real-time channels in a packet-switched store-and-forward wide-area network with general topology, extending the scheme proposed in previous papers. The authors prove the correctness of the solution, and study its effectiveness by means of simulations. The results show that the scheme is capable of providing a significant reduction in delay jitter, that there is no accumulation of jitter along the path of a channel, and that jitter control reduces the buffer space required in the network significantly.","Jitter,
Communication system control,
Intelligent networks,
Packet switching,
Delay,
Switching circuits,
Communication switching,
Computer science,
Telecommunication traffic,
Bandwidth"
Gray level thresholding in badly illuminated images,"The thresholding method involves first locating objects in an image by using the intensity gradient, then noting the levels that correspond to the objects in various areas of the image, and finally using these levels as initial guesses at a threshold. This method is capable of thresholding images that have been produced in the context of variable illumination. The thresholding method, called the local intensity gradient (LIG) method, was implemented in C using a Sun4 host running UNIX. The LIG method was compared against iterative selection (IS), gray level histograms (GLHs) and two correlation based algorithms on a dozen sample images under three different illumination effects. Overall, the LIG method, while it takes significantly longer, properly thresholds a larger set of images than does any other method examined over the sample images tested.","Lighting,
Pixel,
Histograms,
Image processing,
Image segmentation,
Data mining,
Computer science,
Correlation,
Image analysis,
Machine intelligence"
A genetic algorithm for the linear transportation problem,"Genetic algorithms are adaptive procedures that find solutions to problems by an evolutionary process based on natural selection. The use of alternative genetic algorithms for solving the linear transportation problem is discussed. Using it as an example the relationship between representation structures and genetic operators is investigated for constrained problems, and the value of structures richer than bitstrings is demonstrated.","Genetic algorithms,
Transportation,
Genetic mutations,
Intelligent systems,
Statistics,
Operations research,
Mathematics,
Computer science,
Algorithm design and analysis"
New heuristic algorithms for efficient hierarchical path planning,"The authors consider one of the most popular approaches to path planning: hierarchical approximate cell decomposition. This approach consists of constructing successive decompositions of the robot's configuration space into rectangloid cells and searching the connectivity graph built at each level of decomposition for a path. Despite its conceptual simplicity, an efficient implementation of this approach raises many delicate questions that have not yet been addressed. The major contributions this work are (1) a novel approach to cell decomposition based on constraint reformulation and (2) a new algorithm for hierarchical search with a mechanism for recording failure conditions. These algorithms have been implemented in a path planner, and experiments with this planner have been carried out on various examples. These experiments show that the proposed planner is significantly (approximately 10 times) faster than previous planners based on the same general approach.","Heuristic algorithms,
Path planning,
Robotics and automation,
Motion planning,
Orbital robotics,
Robots,
Humans,
Automatic control,
Computational Intelligence Society,
Computer science"
Path sensitization in critical path problem,"Since the delay of a circuit is determined by the delay of its longest sensitizable paths (such paths are called critical paths), the problem of estimating the delay of a circuit is called critical path problem. One important aspect of the critical path problem is to decide whether a path is sensitizable. A framework which allows various previously proposed path sensitization criteria to be compared with each other in a unified way is presented. An exact path sensitization criterion and a looser path sensitization criterion based on the framework are also proposed.",
Testability of software components,The concept of domain testability of software is defined by applying the concepts of observability and controllability to software. It is shown that a domain-testable program does not exhibit any input-output inconsistencies and supports small test sets in which test outputs are easily understood. Metrics that can be used to assess the level of effort required in order to modify a program so that it is domain-testable are discussed. Assessing testability from program specifications and an experiment which shows that it takes less time to build and test a program developed from a domain-testable specification than a similar program developed from a nondomain-testable specification are also discussed.,"Software testing,
Controllability,
Observability,
Timing,
Computer displays,
Software engineering,
Hardware,
Programming,
Computer science,
Explosives"
A real-time locking protocol,"The authors examine a priority driven two-phase lock protocol called the read/write priority ceiling protocol. It is shown that this protocol leads to freedom from mutual deadlock. In addition, a high-priority transactions can be blocked by lower priority transactions for at most the duration of a single embedded transaction. These properties can be used by schedulability analysis to guarantee that a set of periodic transactions using this protocol can always meet its deadlines. Finally, the performance of this protocol is examined for randomly arriving transactions using simulation studies.","Concurrency control,
Transaction databases,
Access protocols,
Job shop scheduling,
System recovery,
Contracts,
Computer science,
Database systems,
Real time systems,
Aircraft"
A stable tracking control method for a non-holonomic mobile robot,"Proposes a stable control rule to find a reasonable target linear and rotational velocities ( nu , omega )/sup t/. The stability of the rule is proved through the use of a Lyapunov function. The rule contains three parameters, K/sub x/, K/sub y/ and K/sub theta /. Although any set of positive parameters makes the system stable, a condition on the parameters for the system being critically damped for a small disturbance is obtained through linearizing the system's differential equation. This method was successfully implemented on the autonomous mobile robot Yamabico-11. Experimental results obtained turn out to be close to the results with the velocity/acceleration limiter.",
Theoretical aspects of gray-level morphology,"After a brief discussion of the extension of mathematical morphology to complete lattices, the space of gray-level functions is considered and the concept of a threshold set is introduced. It is shown how one can use binary morphological operators and thresholding techniques to build a large class of gray-level morphological operators. Particular attention is given to the class of so-called flat operators, i.e. operators which commute with thresholding. It is also shown how to define dilations and erosions with nonflat structuring elements if the gray-level set is finite. It is reported that mere truncation yields wrong results.","Morphology,
Lattices,
Filters,
Visualization,
Mathematics,
Computer science"
Minimization of binary decision diagrams based on exchanges of variables,"The authors present a novel exact algorithm and gradual improvement methods for minimizing binary decision diagrams (BDDs). In the exact minimization algorithm, the optimum order is searched by the exchanges of variables of BDDs based on the framework of the algorithm of S.J. Friedman and K.J. Supowit (1990). The use of the BDD representation of a given function and intermediate functions makes it possible to produce pruning into the method, which drastically reduces the computation cost. The authors succeeded in minimizing a 17-variable function by the use of the BDD representation of intermediate functions and the introduction of pruning. They also propose a greedy method and a simulated annealing method based on exchanges of two arbitrary variables, and a greedy method based on exchanges of adjacent m variables for m=3 and 4.","Data structures,
Boolean functions,
Binary decision diagrams,
Minimization methods,
Computational efficiency,
Simulated annealing,
Logic testing,
Information systems,
Systems engineering and theory,
Information science"
Debugging concurrent Ada programs by deterministic execution,A language-based approach to deterministic execution debugging of concurrent Ada programs is presented. The approach is to define synchronization (SYN)-sequences of a concurrent Ada program in terms of Ada language constructs and to replay such SYN-sequences without the need for system-dependent debugging tools. It is shown how to define a SYN-sequence of a concurrent Ada program in order to provide sufficient information for deterministic execution. It is also shown how to transform a concurrent Ada program P so that the SYN-sequences of previous executions of P can be replayed. This transformation adds an Ada task to P that controls program execution by synchronizing with the original tasks in P. A brief description is given of the implementation of tools supporting deterministic execution debugging of concurrent Ada programs.,"Computer science,
Testing,
Software debugging,
Software engineering,
Mathematics"
Efficient Training of Artificial Neural Networks for Autonomous Navigation,"The ALVINN (Autonomous Land Vehicle In a Neural Network) project addresses the problem of training artificial neural networks in real time to perform difficult perception tasks. ALVINN is a backpropagation network designed to drive the CMU Navlab, a modified Chevy van. This paper describes the training techniques that allow ALVINN to learn in under 5 minutes to autonomously control the Navlab by watching the reactions of a human driver. Using these techniques, ALVINN has been trained to drive in a variety of circumstances including single-lane paved and unpaved roads, and multilane lined and unlined roads, at speeds of up to 20 miles per hour.",
Distributed constrained heuristic search,"A model of decentralized problem solving, called distributed constrained heuristic search (DCHS), that provides both structure and focus in individual agent search spaces to optimize decisions in the global space, is presented. The model achieves this by integrating decentralized constraint satisfaction and heuristic search. It is a formalism suitable for describing a large set of distributed artificial intelligence problems. The notion of textures that allow agents to operate in an asynchronous concurrent manner is introduced. The use of textures coupled with distributed asynchronous backjumping, a type of distributed dependency-directed backtracking that the authors have developed, enables agents to instantiate variables in such a way as to substantially reduce backtracking. The approach has been tested experimentally in the domain of decentralized job-shop scheduling. A formulation of distributed job-shop scheduling as a DCHS and experimental results are presented.","Problem-solving,
Constraint optimization,
Employment,
Testing,
State-space methods,
Aircraft,
Computer science,
Multiagent systems,
Scheduling"
Approximating clique is almost NP-complete,"The computational complexity of approximating omega (G), the size of the largest clique in a graph G, within a given factor is considered. It is shown that if certain approximation procedures exist, then EXPTIME=NEXPTIME and NP=P.","Approximation algorithms,
Polynomials,
Computational complexity,
Protocols,
Testing,
Upper bound,
Data mining"
High-performance clock routing based on recursive geometric matching,,"Clocks,
Routing,
Very large scale integration,
Wire,
Synchronization,
Permission,
Circuit testing,
Partitioning algorithms,
Pins,
Computer science"
Analyzing error-prone system structure,"Using measures of data interaction called data bindings, the authors quantify ratios of coupling and strength in software systems and use the ratios to identify error-prone system structures. A 148000 source line system from a prediction environment was selected for empirical analysis. Software error data were collected from high-level system design through system testing and from field operation of the system. The authors use a set of five tools to calculate the data bindings automatically and use a clustering technique to determine a hierarchical description of each of the system's 77 subsystems. A nonparametric analysis of variance model is used to characterize subsystems and individual routines that had either many or few errors or high or low error correction effort. The empirical results support the effectiveness of the data bindings clustering approach for localizing error-prone system structure.","Error analysis,
Software measurement,
Software systems,
Data analysis,
Computer errors,
Software testing,
System testing,
Error correction,
Inspection,
Computer science"
BONSAI: 3D object recognition using constrained search,"BONSAI, a model-based 3D object recognition system, is described. It identifies and localizes 3D objects in range images of one or more parts that have been designed on a computer-aided-design (CAD) system. Recognition is performed via constrained search of the interpretation tree, using unary and binary constraints (derived automatically from the CAD models) to prune the search space. Attention is focused on the recognition procedure, but the model-building, image acquisition, and segmentation procedures are also outlined. Experiments with over 200 images demonstrate that the constrained search approach to 3D object recognition has an accuracy comparable to that of previous systems.",
Robust dynamic motion estimation over time,A novel approach to incrementally estimating visual motion over a sequence of images is presented. The authors start by formulating constraints on image motion to account for the possibility of multiple motions. This is achieved by exploiting the notions of weak continuity and robust statistics in the formulation of a minimization problem. The resulting objective function is non-convex. Traditional stochastic relaxation techniques for minimizing such functions prove inappropriate for the task. A highly parallel incremental stochastic minimization algorithm is presented which has a number of advantages over previous approaches. The incremental nature of the scheme makes it dynamic and permits the detection of occlusion and disocclusion boundaries.,
Run-time parallelization and scheduling of loops,"The authors study run-time methods to automatically parallelize and schedule iterations of a do loop in certain cases where compile-time information is inadequate. The methods presented involve execution time preprocessing of the loop. At compile-time, these methods set up the framework for performing a loop dependency analysis. At run-time, wavefronts of concurrently executable loop iterations are identified. Using this wavefront information, loop iterations are reordered for increased parallelism. The authors utilize symbolic transformation rules to produce: inspector procedures that perform execution time preprocessing, and executors or transformed versions of source code loop structures. These transformed loop structures carry out the calculations planned in the inspector procedures. The authors present performance results from experiments conducted on the Encore Multimax. These results illustrate that run-time reordering of loop indexes can have a significant impact on performance.",
Fast spectral methods for ratio cut partitioning and clustering,"The ratio cut partitioning objective function successfully embodies both the traditional min-cut and equipartition goals of partitioning. Fiduccia-Mattheyses style ratio cut heuristics have achieved cost savings averaging over 39% for circuit partitioning and over 50% for hardware simulation applications. The authors show a theoretical correspondence between the optimal ratio cut partition cost and the second smallest eigenvalue of a particular netlist-derived matrix, and present fast Lanczos-based methods for computing heuristic ratio cuts from the eigenvector of this second eigenvalue. Results are better than those of previous methods, e.g. by an average of 17% for the Primary MCNC benchmarks. An efficient clustering method, also based on the second eigenvector, is very successful on the 'difficult' input classes in the CAD (computer-aided design) literature. Extensions and directions for future work are also considered.",
An implementation of interprocedural bounded regular section analysis,"Regular section analysis, which summarizes interprocedural side effects on subarrays in a form useful to dependence analysis, while avoiding the complexity of prior solutions, is shown to be a practical addition to a production compiler. Optimizing compilers should produce efficient code even in the presence of high-level language constructs. However, current programming support systems are significantly lacking in their ability to analyze procedure calls. This deficiency complicates parallel programming, because loops with calls can be a significant source of parallelism. The performance of regular section analysis is compared to two benchmarks: the LINPACK library of linear algebra subroutines and the Rice Compiler Evaluation Program Suite (RiCEPS), a set of complete application codes from a variety of scientific disciplines. The experimental results demonstrate that regular section analysis is an effective means of discovering parallelism, given programs written in an appropriately modular programming style.",
An architecture for software-controlled data prefetching,,"Prefetching,
Delay,
Hardware,
Permission,
Predictive models,
Costs,
Traffic control,
Microprocessors,
Materials science and technology,
Programming profession"
Image-based homing,"A system that allows a robot to acquire a model of its environment and to use this model to navigate is described. The system maps the environment as a set of snapshots of the world taken at target locations. The robot uses an image-based local homing algorithm to navigate between neighboring target locations. Features of the approach include an imaging system that acquires a compact, 360 degrees representation of the environment and an image-based, qualitative homing algorithm that allows the robot to navigate without explicitly inferring three-dimensional structure from the image. The results of an experiment in a typical indoor environment are described, and its argued that image-based navigation is a feasible alternative to approaches using three-dimensional models.","Navigation,
Mobile robots,
Contracts,
Indoor environments,
Cultural differences,
Marine vehicles,
Solid modeling,
Military computing,
Information science,
Data mining"
Lazy task creation: a technique for increasing the granularity of parallel programs,"When a parallel algorithm is written naturally, the resulting program often produces tasks of a finer grain than an implementation can exploit efficiently. Two solutions to the granularity problem that combine parallel tasks dynamically at runtime are discussed. The simpler load-based inlining method, in which tasks are combined based on dynamic bad level, is rejected in favor of the safer and more robust lazy task creation method, in which tasks are created only retroactively as processing results become available. The strategies grew out of work on Mul-T, an efficient parallel implementation of Scheme, but could be used with other languages as well. Mul-T implementations of lazy task creation are described for two contrasting machines, and performance statistics that show the method's effectiveness are presented. Lazy task creation is shown to allow efficient execution of naturally expressed algorithms of a substantially finer grain than possible with previous parallel Lisp systems.","Programming profession,
Costs,
Program processors,
Parallel algorithms,
Concurrent computing,
Parallel processing,
Computer science,
Robustness,
Statistics,
Partitioning algorithms"
