Title,Abstract,Keywords
Automatic tumor segmentation using knowledge-based techniques,"A system that automatically segments and labels glioblastoma-multiforme tumors in magnetic resonance images (MRIs) of the human brain is presented. The MRIs consist of T1-weighted, proton density, and T2-weighted feature images and are processed by a system which integrates knowledge-based (KB) techniques with multispectral analysis. Initial segmentation is performed by an unsupervised clustering algorithm. The segmented image, along with cluster centers for each class are provided to a rule-based expert system which extracts the intracranial region. Multispectral histogram analysis separates suspected tumor from the rest of the intracranial region, with region analysis used in performing the final tumor labeling. This system has been trained on three volume data sets and tested on thirteen unseen volume data sets acquired from a single MRI system. The KB tumor segmentation was compared with supervised, radiologist-labeled ""ground truth"" tumor volumes and supervised K-nearest neighbors tumor segmentations. The results of this system generally correspond well to ground truth, both on a per slice basis and more importantly in tracking total tumor volume during treatment over time.",
List-mode likelihood: EM algorithm and image quality estimation demonstrated on 2-D PET,"Using a theory of list-mode maximum-likelihood (ML) source reconstruction presented recently by Barrett et al. (1997), this paper formulates a corresponding expectation-maximization (EM) algorithm, as well as a method for estimating noise properties at the ML estimate. List-mode ML is of interest in cases where the dimensionality of the measurement space impedes a binning of the measurement data. It can be advantageous in cases where a better forward model can be obtained by including more measurement coordinates provided by a given detector. Different figures of merit for the detector performance can be computed from the Fisher information matrix (FIM). This paper uses the observed FIM, which requires a single data set, thus, avoiding costly ensemble statistics. The proposed techniques are demonstrated for an idealized two-dimensional (2-D) positron emission tomography (PET) [2-D PET] detector. The authors compute from simulation data the improved image quality obtained by including the time of flight of the coincident quanta.","Image quality,
Positron emission tomography,
Detectors,
Maximum likelihood estimation,
Two dimensional displays,
Maximum likelihood detection,
Image reconstruction,
Impedance,
Coordinate measuring machines,
Statistics"
The Visible Human Project,"The Visible Human Project data sets are designed to serve as a common reference point for the study of human anatomy, as a set of common public-domain data for testing medical imaging algorithms, and as a testbed and model for the construction of image libraries that can be accessed through networks. The data sets are being applied to a wide range of educational, diagnostic, treatment planning, virtual reality, artistic, mathematical, and industrial uses by more than 800 licensees in 27 countries. But key issues remain in the development of methods to link such image data to text-based data. Standards do not currently exist for such linkages. Basic research is needed in the description and representation of image-based structures and in the connection of image-based structural-anatomical data to text-based functional-physiological data. This is the larger, long-term goal of the Visible Human Project: to link the print library of functional-physiological knowledge with the image library of structural-anatomical knowledge transparently into one unified resource of health information.",
The distributed constraint satisfaction problem: formalization and algorithms,"We develop a formalism called a distributed constraint satisfaction problem (distributed CSP) and algorithms for solving distributed CSPs. A distributed CSP is a constraint satisfaction problem in which variables and constraints are distributed among multiple agents. Various application problems in distributed artificial intelligence can be formalized as distributed CSPs. We present our newly developed technique called asynchronous backtracking that allows agents to act asynchronously and concurrently without any global control, while guaranteeing the completeness of the algorithm. Furthermore, we describe how the asynchronous backtracking algorithm can be modified into a more efficient algorithm called an asynchronous weak-commitment search, which can revise a bad decision without exhaustive search by changing the priority order of agents dynamically. The experimental results on various example problems show that the asynchronous weak-commitment search algorithm is, by far more, efficient than the asynchronous backtracking algorithm and can solve fairly large-scale problems.",
The NEOS Server,"The Network-Enabled Optimization System (NEOS) is an Internet based optimization service. The NEOS Server introduces a novel approach for solving optimization problems. Users of the NEOS Server submit a problem and their choice of optimization solver over the Internet. The NEOS Server computes all information (for example, derivatives and sparsity patterns) required by the solver, links the optimization problem with the solver, and returns a solution.","Web server,
Constraint optimization,
Jacobian matrices,
Laboratories,
Internet,
Workstations,
Software libraries,
Algorithms,
Computer networks,
IP networks"
Fast data broadcasting and receiving scheme for popular video service,"Using multiple channels to broadcast a popular video can reduce the viewer's waiting time to approach video-on-demand service. For a given bandwidth allocation, pyramid broadcasting schemes can provide users with shorter waiting time as compared with conventional broadcasting schemes. However, for a 120-minute movie, the waiting time is only reduced to 20 minutes as we allocate 4 video channels for the movie. The harmonic broadcasting scheme can reduce the waiting time to 4 minutes but it can not support the live telecast. This paper presents a new broadcasting scheme, which can support live videos and reduce the waiting time to 8 minutes for the above case. With the same waiting requirement for a hot video, the new scheme can greatly reduce the bandwidth requirements and provide heterogeneous users' services.","Multimedia communication,
Motion pictures,
Channel allocation,
Bandwidth,
Video on demand,
Digital video broadcasting,
TV broadcasting,
Councils,
Computer science"
Tikhonov regularization and prior information in electrical impedance tomography,"The solution of impedance distribution in electrical impedance tomography is a nonlinear inverse problem that requires the use of a regularization method. The generalized Tikhonov regularization methods have been popular in the solution of many inverse problems. The regularization matrices that are usually used with the Tikhonov method are more or less ad hoc and the implicit prior assumptions are, thus, in many cases inappropriate. In this paper, the authors propose an approach to the construction of the regularization matrix that conforms to the prior assumptions on the impedance distribution. The approach is based on the construction of an approximating subspace for the expected impedance distributions. It is shown by simulations that the reconstructions obtained with the proposed method are better than with two other schemes of the same type when the prior is compatible with the true object. On the other hand, when the prior is incompatible with the true object, the method will still give reasonable estimates.",
TCP-like congestion control for layered multicast data transfer,"We present a novel congestion control algorithm suitable for use with cumulative, layered data streams in the MBone. Our algorithm behaves similarly to TCP congestion control algorithms, and shares bandwidth fairly with other instances of the protocol and with TCP flows. It is entirely receiver driven and requires no per-receiver status at the sender, in order to scale to large numbers of receivers. It relies on standard functionalities of multicast routers, and is suitable for continuous stream and reliable bulk data transfer. In the paper we illustrate the algorithm, characterize its response to losses both analytically and by simulations, and analyse its behaviour using simulations and experiments in real networks. We also show how error recovery can be dealt with independently from congestion control by using FEC techniques, so as to provide reliable bulk data transfer.","Multicast algorithms,
Multicast protocols,
Bandwidth,
Algorithm design and analysis,
Analytical models,
Streaming media,
Computer science,
Educational institutions,
Error correction,
Forward error correction"
Maximum-likelihood estimation of Rician distribution parameters,"The problem of parameter estimation from Rician distributed data (e.g., magnitude magnetic resonance images) is addressed. The properties of conventional estimation methods are discussed and compared to maximum-likelihood (ML) estimation which is known to yield optimal results asymptotically. In contrast to previously proposed methods, ML estimation is demonstrated to be unbiased for high signal-to-noise ratio (SNR) and to yield physical relevant results for low SNR.","Maximum likelihood estimation,
Rician channels,
Parameter estimation,
Signal to noise ratio,
Magnetic resonance,
Yield estimation,
Gaussian noise,
Image reconstruction,
Physics,
Magnetic resonance imaging"
Segmenting cortical gray matter for functional MRI visualization,"We describe a system that is being used to segment gray matter and create connected cortical representations from MRI. The method exploits knowledge of the anatomy of the cortex and incorporates structural constraints into the segmentation. First, the white matter and CSF regions in the MR volume are segmented using some novel techniques of posterior anisotropic diffusion. Then, the user selects the cortical white matter component of interest, and its structure is verified by checking for cavities and handles. After this, a connected representation of the gray matter is created by a constrained growing-out from the white matter boundary. Because the connectivity is computed, the segmentation can be used as input to several methods of visualizing the spatial pattern of cortical activity within gray matter. In our case, the connected representation of gray matter is used to create a representation of the flattened cortex. Then, fMRI measurements are overlaid on the flattened representation, yielding a representation of the volumetric data within a single image.","Magnetic resonance imaging,
Data visualization,
Level measurement,
Computer science,
Psychology,
Neuroscience,
Anatomy,
Anisotropic magnetoresistance,
Volume measurement,
Software measurement"
A fuzzy vessel tracking algorithm for retinal images based on fuzzy clustering,"In this paper the authors present a new unsupervised fuzzy algorithm for vessel tracking that is applied to the detection of the ocular fundus vessels. The proposed method overcomes the problems of initialization and vessel profile modeling that are encountered in the literature and automatically tracks fundus vessels using linguistic descriptions like ""vessel"" and ""nonvessel."" The main tool for determining vessel and nonvessel regions along a vessel profile is the fuzzy C-means clustering algorithm that is fed with properly preprocessed data, Additional procedures for checking the validity of the detected vessels and handling junctions and forks are also presented. The application of the proposed algorithm to fundus images and simulated vessels resulted in very good overall performance and consistent estimation of vessel parameters.",
Architecture-based runtime software evolution,"Continuous availability is a critical requirement for an important class of software systems. For these systems, runtime system evolution can mitigate the costs and risks associated with shutting down and restarting the system for an update. We present an architecture-based approach to runtime software evolution and highlight the role of software connectors in supporting runtime change. An initial implementation of a tool suite for supporting the runtime modification of software architectures, called ArchStudio, is presented.","Runtime,
Connectors,
Software systems,
Software architecture,
Costs,
Mission critical systems,
Operating systems,
Control systems,
Computer architecture,
Computer science"
GTM: The Generative Topographic Mapping,"Latent variable models represent the probability density of data in a space of several dimensions in terms of a smaller number of latent, or hidden, variables. A familiar example is factor analysis, which is based on a linear transformation between the latent space and the data space. In this article, we introduce a form of nonlinear latent variable model called the generative topographic mapping, for which the parameters of the model can be determined using the expectation-maximization algorithm. GTM provides a principled alternative to the widely used self-organizing map (SOM) of Kohonen (1982) and overcomes most of the significant limitations of the SOM. We demonstrate the performance of the GTM algorithm on a toy problem and on simulated data from flow diagnostics for a multiphase oil pipeline.",
Information distance,"While Kolmogorov (1965) complexity is the accepted absolute measure of information content in an individual finite object, a similarly absolute notion is needed for the information distance between two individual objects, for example, two pictures. We give several natural definitions of a universal information metric, based on length of shortest programs for either ordinary computations or reversible (dissipationless) computations. It turns out that these definitions are equivalent up to an additive logarithmic term. We show that the information distance is a universal cognitive similarity distance. We investigate the maximal correlation of the shortest programs involved, the maximal uncorrelation of programs (a generalization of the Slepian-Wolf theorem of classical information theory), and the density properties of the discrete metric spaces induced by the information distances. A related distance measures the amount of nonreversibility of a computation. Using the physical theory of reversible computation, we give an appropriate (universal, antisymmetric, and transitive) measure of the thermodynamic work required to transform one object in another object by the most efficient process. Information distance between individual objects is needed in pattern recognition where one wants to express effective notions of ""pattern similarity"" or ""cognitive similarity"" between individual objects and in thermodynamics of computation where one wants to analyze the energy dissipation of a computation from a particular input to a particular output.","Information theory,
Thermodynamics,
Pattern recognition,
Entropy,
Noise measurement,
Computer science,
Turing machines,
Additives,
Physics computing,
Discrete transforms"
Color- and texture-based image segmentation using EM and its application to content-based image retrieval,"Retrieving images from large and varied collections using image content as a key is a challenging and important problem. In this paper we present a new image representation which provides a transformation from the raw pixel data to a small set of image regions which are coherent in color and texture space. This so-called ""blobworld"" representation is based on segmentation using the expectation-maximization algorithm on combined color and texture features. The texture features we use for the segmentation arise from a new approach to texture description and scale selection. We describe a system that uses the blobworld representation to retrieve images. An important and unique aspect of the system is that, in the context of similarity-based querying, the user is allowed to view the internal representation of the submitted image and the query results. Similar systems do not offer the user this view into the workings of the system; consequently, the outcome of many queries on these systems can be quite inexplicable, despite the availability of knobs for adjusting the similarity metric.","Image segmentation,
Image retrieval,
Image representation,
Application software,
Content based retrieval,
Pixel,
Image databases,
Computer science,
Expectation-maximization algorithms,
Information retrieval"
From Fermi acceleration to collisionless discharge heating,"The heating of electrons by time-varying fields is fundamental to the operation of radio frequency (RF) and microwave discharges. Ohmic heating, in which the phase of the electron oscillation motion in the field is randomized locally by interparticle collisions, can dominate at high pressures. Phase randomization can also occur due to electron thermal motion in spatially inhomogeneous RF fields, even in the absence of collisions, leading to collisionless or stochastic heating, which can dominate at low pressures, Generally, electrons are heated collisionlessly by repeated interaction with fields that are localized within a sheath, skin depth layer, or resonance layer inside the discharge. This suggests the simple heating model of a ball bouncing elastically back and forth between a fixed and an oscillating wall. Such a model was proposed originally by Fermi to explain the origin of cosmic rays. In this review, Fermi acceleration is used as a paradigm to describe collisionless heating and phase randomization in capacitive, inductive, and electron cyclotron resonance (ECR) discharges. Mapping models for Fermi acceleration are introduced, and the Fokker-Planck description of the heating and the effects of phase correlations are described. The collisionless heating rates are determined in capacitive and inductive discharges and compared with self-consistent (kinetic) calculations where available. Experimental measurements and computer simulations are reviewed and compared to theoretical calculations. Recent measurements and calculations of nonlocal heating effects, such as negative electron power absorption, are described, Incomplete phase randomization and adiabatic barriers are shown to modify the heating in low pressure ECR discharges.",
Experimental models for validating technology,"Experimentation helps determine the effectiveness of proposed theories and methods. However, computer science has not developed a concise taxonomy of methods for demonstrating the validity of new techniques. Experimentation is a crucial part of attribute evaluation and can help determine whether methods used in accordance with some theory during product development will result in software being as effective as necessary. By looking at multiple examples of technology validation, the authors develop a taxonomy for software engineering experimentation that describes twelve different experimental approaches.","Testing,
Computer science,
Software safety,
Costs,
Paper technology,
Taxonomy,
Particle measurements,
Software measurement,
Time measurement,
Hardware"
Using automatic clustering to produce high-level system organizations of source code,We describe a collection of algorithms that we developed and implemented to facilitate the automatic recovery of the modular structure of a software system from its source code. We treat automatic modularization as an optimization problem. Our algorithms make use of traditional hill-climbing and genetic algorithms.,
Constructive Incremental Learning from Only Local Information,"We introduce a constructive, incremental learning system for regression problems that models data by means of spatially localized linear models. In contrast to other approaches, the size and shape of the receptive field of each locally linear model, as well as the parameters of the locally linear model itself, are learned independently, that is, without the need for competition or any other kind of communication. Independent learning is accomplished by incrementally minimizing a weighted local cross-validation error. As a result, we obtain a learning system that can allocate resources as needed while dealing with the bias-variance dilemma in a principled way. The spatial localization of the linear models increases robustness toward negative interference. Our learning system can be interpreted as a nonparametric adaptive bandwidth smoother, as a mixture of experts where the experts are trained in isolation, and as a learning system that profits from combining independent expert knowledge on the same problem. This article illustrates the potential learning capabilities of purely local learning and offers an interesting and powerful approach to learning with receptive fields.",
Faster and simpler algorithms for multicommodity flow and other fractional packing problems,"This paper considers the problem of designing fast, approximate, combinatorial algorithms for multicommodity flows and other fractional packing problems. We provide a different approach to these problems which yields faster and much simpler algorithms. Our approach also allows us to substitute shortest path computations for min-cost flow computations in computing maximum concurrent flow and min-cost multicommodity flow; this yields much faster algorithms when the number of commodities is large.","Concurrent computing,
Throughput,
Computer science,
Design engineering,
Polynomials"
A new algorithm for error-tolerant subgraph isomorphism detection,"We propose a new algorithm for error-correcting subgraph isomorphism detection from a set of model graphs to an unknown input graph. The algorithm is based on a compact representation of the model graphs. This representation is derived from the set of model graphs in an off-line preprocessing step. The main advantage of the proposed representation is that common subgraphs of different model graphs are represented only once. Therefore, at run time, given an unknown input graph, the computational effort of matching the common subgraphs for each model graph onto the input graph is done only once. Consequently, the new algorithm is only sublinearly dependent on the number of model graphs. Furthermore, the new algorithm can be combined with a future cost estimation method that greatly improves its run-time performance.",
Operation of the unified power flow controller (UPFC) under practical constraints,"The UPFC is the most versatile and complex power electronic equipment that has emerged for the control and optimization of power flow in electrical power transmission systems. It offers major potential advantages for the static and dynamic operation of transmission lines, but it brings with it major design challenges, both in the power electronics and from the perspective of the power system. As the UPFC transitions from concept to full-scale power system implementation, the control and protection of this sophisticated equipment are of primary concern. This paper describes the basic control, sequencing and protection philosophies that govern the operation of the UPFC, subject to the practical constraints encountered in an actual high power installation. The operation of the UPFC is illustrated with representative results from a TNA study, undertaken jointly by the Electric Power Research Institute (EPRI), Western Area Power Administration (WAPA) and Westinghouse Science and Technology Center (STC).","Load flow,
Inverters,
Automatic control,
Feedback,
Reactive power,
Automatic voltage control,
Control systems,
Impedance,
Voltage control,
Load flow control"
Video indexing based on mosaic representations,"Video is a rich source of information. It provides visual information about scenes. This information is implicitly buried inside the raw video data, however, and is provided with the cost of very high temporal redundancy. While the standard sequential form of video storage is adequate for viewing in a movie mode, it fails to support rapid access to information of interest that is required in many of the emerging applications of video. This paper presents an approach for efficient access, use and manipulation of video data. The video data are first transformed from their sequential and redundant frame-based representation, in which the information about the scene is distributed over many frames, to an explicit and compact scene-based representation, to which each frame can be directly related. This compact reorganization of the video data supports nonlinear browsing and efficient indexing to provide rapid access directly to information of interest. This paper describes a new set of methods for indexing into the video sequence based on the scene-based representation. These indexing methods are based on geometric and dynamic information contained in the video. These methods complement the more traditional content-based indexing methods, which utilize image appearance information (namely, color and texture properties) but are considerably simpler to achieve and are highly computationally efficient.","Indexing,
Video compression,
Layout,
Information resources,
Costs,
Video sequences,
Merging,
Graphics,
Motion pictures,
Computer science"
The Globus project: a status report,"The Globus project is a multi-institutional research effort that seeks to enable the construction of computational grids providing pervasive, dependable, and consistent access to high-performance computational resources, despite geographical distribution of both resources and users. Computational grid technology is being viewed as a critical element of future high-performance computing environments that will enable entirely new classes of computation-oriented applications, much as the World Wide Web fostered the development of new classes of information-oriented applications. The authors report on the status of the Globus project as of early 1998. They describe the progress that has been achieved to date in the development of the Globus toolkit, a set of core services for constructing grid tools and applications. They also discuss the Globus Ubiquitous Supercomputing Testbed (GUSTO) that they have constructed to enable large-scale evaluation of Globus technologies, and they review early experiences with the development of large-scale grid applications on the GUSTO testbed.","Grid computing,
Distributed computing,
Pervasive computing,
Computer networks,
Testing,
Large-scale systems,
Prototypes,
Computational modeling,
Mathematics,
Computer science"
Making use of population information in evolutionary artificial neural networks,"This paper is concerned with the simultaneous evolution of artificial neural network (ANN) architectures and weights. The current practice in evolving ANN's is to choose the best ANN in the last generation as the final result. This paper proposes a different approach to form the final result by combining all the individuals in the last generation in order to make best use of all the information contained in the whole population. This approach regards a population of ANN's as an ensemble and uses a combination method to integrate them. Although there has been some work on integrating ANN modules, little has been done in evolutionary learning to make best use of its population information. Four linear combination methods have been investigated in this paper to illustrate our ideas. Three real-world data sets have been used in our experimental studies, which show that the recursive least-square (RLS) algorithm always produces an integrated system that outperforms the best individual. The results confirm that a population contains more information than a single individual. Evolutionary learning should exploit such information to improve generalization of learned systems.","Intelligent networks,
Artificial neural networks,
Resonance light scattering,
Genetic programming,
Evolutionary computation,
Design methodology,
Australia Council,
Computational intelligence,
Computer science,
Statistics"
A virtual image cryptosystem based upon vector quantization,"We propose a new image cryptosystem to protect image data. It encrypts the original image into another virtual image. Since both original and virtual images are significant, our new cryptosystem can confuse illegal users. Besides the camouflage, this new cryptosystem has three other benefits. First, our cryptosystem is secure even if the illegal users know that our virtual image is a camouflage. Second, this cryptosystem can compress image data. Finally, our method is more efficient than a method that encrypts the entire image directly.","Cryptography,
Vector quantization,
Data security,
Information security,
Protection,
Image coding,
Humans,
Eyes,
Computer science,
Information management"
Segmentation and tracking in echocardiographic sequences: active contours guided by optical flow estimates,"This paper presents a method for segmentation and tracking of cardiac structures in ultrasound image sequences. The developed algorithm is based on the active contour framework. This approach requires initial placement of the contour close to the desired position in the image, usually an object outline. Best contour shape and position are then calculated, assuming that at this configuration a global energy function, associated with a contour, attains its minimum. Active contours can be used for tracking by selecting a solution from a previous frame as an initial position in a present frame. Such an approach, however, fails for large displacements of the object of interest. This paper presents a technique that incorporates the information on pixel velocities (optical flow) into the estimate of initial contour to enable tracking of fast-moving objects. The algorithm was tested on several ultrasound image sequences, each covering one complete cardiac cycle. The contour successfully tracked boundaries of mitral valve leaflets, aortic root and endocardial borders of the left ventricle. The algorithm-generated outlines were compared against manual tracings by expert physicians. The automated method resulted in contours that were within the boundaries of intraobserver variability.",
