Title,Abstract,Keywords
Building the business case for group support technology,"As groupwork gains recognition, emerging group support technologies raise questions about the merits of these systems relative to group performance and return on investment. Business case variables of efficiency, quality, effectiveness, customer satisfaction and decision-making are useful in measuring the potential contribution that group support technologies offer. The author presents findings from a recent field study that used business case concepts as its design approach. He explores the infrastructure development requirements for building a business case study. Such a framework is useful to business decision-makers and researchers interested in the deployment of these technologies in complex business environments.","Computer aided software engineering,
Investments,
Companies,
Performance gain,
Customer satisfaction,
Buildings,
Collaboration,
Decision support systems,
Acoustic scattering,
Financial management"
Adaptive routing in mesh-connected networks,"It is shown that wormhole routing in mesh-connected networks can be deadlock free and adaptive without the addition of channels to the basic topology. Several partially adaptive routing algorithms for 2-D and 3-D meshes are described and simulated for a variety of conditions. Simulations of policies for selecting input channels show that transmitting extra information in the header flits can reduce communication latencies at high network throughputs. Simulations of policies for selecting output channels show that avoiding turns reduces latencies at high throughputs. Unrestricted nonminimal routing is found to reduce latencies slightly at low throughputs but increase latencies significantly at high throughputs. For nonuniform traffic patterns, a partially adaptive routing algorithm performs better than a nonadaptive one.",
Slot allocation strategies for TDMA protocols in multihop packet radio networks,"The authors derive an upper bound of the minimum time division multiple access (TDMA) frame length of any collision-free node assignment protocol in a packet radio network in which a node has multiple reception capacity. They also derive the optimum TDMA frame length for any fully connected network with large reception capacity. When the total number of nodes in the network is unknown, a heuristics to generate a TDMA protocol with frame length within some upper bound is presented for any network with large reception capacity.","Time division multiple access,
Intelligent networks,
Spread spectrum communication,
Packet radio networks,
Access protocols,
Upper bound,
Radio network,
Computer networks,
Computer vision,
Computer science education"
The decoupling of generalized state-space systems via state feedback,"The input-output decoupling problem of generalized state-space systems (GSS) via proportional state feedback is studied. The following three major issues are resolved: the necessary and sufficient conditions for the problem to have a solution, the general analytical expressions of the controller matrices, and the general analytical expressions of the diagonal elements of the closed-loop system. It is concluded that the approach presented seems to be a quite powerful tool for solving several feedback design problems for GSS systems. Using this method, problems such as decoupling and simultaneous pole assignment and decoupling via output feedback are successfully studied.","State feedback,
Control systems,
Proportional control,
Feedback control,
Control theory,
Polynomials,
Computer science,
PD control,
Sufficient conditions"
On the fault tolerance of some popular bounded-degree networks,"The authors analyze the fault-tolerance properties of several bounded-degree networks that are commonly used for parallel computation. Among other things, they show that an N-node butterfly containing N/sup 1- epsilon / worst-case faults (for any constant epsilon >0) can emulate a fault-free butterfly of the same size with only constant slowdown. Similar results are proved for the shuffle-exchange graph. Hence, these networks become the first connected bounded-degree networks known to be able to sustain more than a constant number of worst-case faults without suffering more than a constant-factor slowdown in performance. They also show that an N-node butterfly whose nodes fail with some constant probability p can emulate a fault-free version of itself with a slowdown of 2/sup O(log* N)/, which is a very slowly increasing function of N. The proofs of these results combine the technique of redundant computation with new algorithms for routing packets around faults in hypercubic networks. Techniques for reconfiguring hypercubic networks around faults that do not rely on redundant computation are also presented. These techniques tolerate fewer faults but are more widely applicable since they can be used with other networks such as binary trees and meshes of trees.","Fault tolerance,
Computer networks,
Computer science,
Mathematics,
National electric code,
Routing,
Contracts,
Laboratories,
Concurrent computing,
Binary trees"
Communication on noisy channels: a coding theorem for computation,"Communication is critical to distributed computing, parallel computing, or any situation in which automata interact-hence its significance as a resource in computation. In view of the likelihood of errors occurring in a lengthy interaction, it is desirable to incorporate this possibility in the model of communication. The author relates the noisy channel and the standard (noise less channel) complexities of a communication problem by establishing a 'two-way' or interactive analogue of Shanon's coding theorem: every noiseless channel protocol can be simulated by a private-coin noisy channel protocol whose time bound is proportional to the original (noiseless) time bound and inversely proportional to the capacity of the channel, while the protocol errs with vanishing probability. The method involves simulating the original protocol while implementing a hierarchical system of progress checks which ensure that errors of any magnitude in the simulation are, with high probability, rapidly eliminated.","Codes,
Protocols,
Distributed computing,
Parallel processing,
Automata,
Concurrent computing,
Communication standards,
Channel capacity,
Capacity planning,
Hierarchical systems"
Fuzzy neural controller,"The authors consider a fuzzy controller that processes fuzzy information. They discuss the model of the fuzzy controller, with fuzzy inputs for error and change in error, using a max-min neural network. A new learning algorithm, a modified delta rule, is derived. The generalization property of the neural net can be used to find a controller output for new fuzzy values of error and change in error. An example is presented showing the applicability of the fuzzy neural controller.",
Connectionist probability estimation in the DECIPHER speech recognition system,"The authors have previously demonstrated that feedforward networks can be used to estimate local output probabilities in hidden Markov model (HMM) speech recognition systems (Renals et al., 1991). These connectionist techniques are integrated into the DECIPHER system, with experiments being performed using the speaker-independent DARPA RM database. The results indicate that: connectionist probability estimation can improve performance of a context-independent maximum-likelihood-trained HMM system; performance of the connectionist system is close to what can be achieved using (context-dependent) HMM systems of much higher complexity; and mixing connectionist and maximum-likelihood estimates can improve the performance of the state-of-the-art context-independent HMM system.","Speech recognition,
Hidden Markov models,
Maximum likelihood estimation,
Transfer functions,
Feedforward systems,
State estimation,
Entropy,
Databases,
Parametric statistics,
Computer science"
Towards An Assembly Plan From Observation: Part II: Correction Of Motion parameters Based On Fact Contact Constraints,,"Robotic assembly,
Assembly systems,
Humans,
Face detection,
Data mining,
Machine vision,
Error correction,
Robot programming,
Equations,
Computer science"
Benchmarking the CM-5 multicomputer,"The authors study the performance of the CM-5 multiprocessor. They provide a number of benchmarks for its communication and computation performance. Many of the operations, like scans and global reduction, can be performed using special hardware available on the CM-5. These operations have been benchmarked. The authors also describe how to embed a mesh and a hypercube on a CM-5 architecture and provide timings for some mesh and hypercube communication primitives on the CM-5.",
Robust parsing for spoken language systems,"A recent extension to the MIT ATIS (Air Travel Information Service) system, which allows it to answer a question when a full linguistic analysis fails is described. Robust parsing is applied only after a full analysis has failed, and it involves the two stages of (1) parsing a set of phrases and clauses, and (2) gluing them together to obtain a single semantic frame encoding the full meaning of the sentence. In a recent evaluation, less than two-thirds of the sentences analyzed yielded a full parse, but the overwhelming majority of the remaining sentences were analyzed correctly by the robust parsing scheme. When text input was replaced by recognizer outputs, even though the recognizer produced greater than 50% sentence error rate, the drop in score (%correct-%incorrect) was only 10 percentage points. This indicates that most of the recognizer errors are harmless in terms of meaning analysis, as long as a robust mechanism for accounting for the parsable phrases is in place.","Robustness,
Natural languages,
Failure analysis,
Speech recognition,
History,
Speech analysis,
Cities and towns,
Laboratories,
Computer science,
Information analysis"
Progress in neural network-based vision for autonomous robot driving,"This paper describes recent improvements to the ALVINN system (Autonomous Land Vehicle In a Neural Network) for neural network based autonomous driving. The authors perviously (1991, 1992) reported a technique which allows an an artificial neural network to quickly learn to steer by watching a person drive. But the faster the network is trained, the less exposure it receives to novel or infrequent scenarios. For instance, during a typical four minute training run, the network sees few if any examples of passing cars. When a rare situation like this occurs during testing, its lack of coverage in the training set canresult in erratic driving. By modeling the appearance of infrequent scenarios and then using the model to augment the training set, one can teach the network to generalize to situations not explicitly represented in the live training data. Using this technique, a network trained over a two mile stretch of highway was able to drive autonomously for 21.2 miles at speeds of up to 55 miles/hour.","Intelligent networks,
Neural networks,
Robot vision systems,
Road transportation,
Artificial neural networks,
Remotely operated vehicles,
Layout,
Image resolution,
Computer science,
IP networks"
Methods for improved update performance of disk arrays,"A disk array is a set of disk drives (and controller) which can automatically recover data when one (or more) disk drives in the set fails. One method used by disk arrays to achieve high availability at lower cost than mirroring is a parity technique. The main drawback of such arrays are that they need four disk accesses to update a data block-two to read old data and parity, and two to write new data and parity. The authors describe four new methods to improve the update performance of disk arrays that use the parity technique from four accesses to three and, in some cases, to two. All the schemes sacrifice disk storage efficiency for improved update performance by relaxing the requirement that the modified data and parity blocks be written back into their original locations. The best technique, called 'floating parity track', achieves much improved update performance while using only 1% more disk space than traditional arrays.","Disk drives,
Costs,
Telephony,
Automatic control,
Availability,
Protection,
Robustness,
Computer crashes,
Writing"
Unfolding and retiming data-flow DSP programs for RISC multiprocessor scheduling,"Retiming and unfolding are two useful techniques which have been effectively applied in many fields. These two techniques are combined to solve the problem of rate-optimal scheduling for unit-time data flow graphs (DFGs). A rate-optimal retimeable graph is a DFG such that after a legal retiming a rate-optimal schedule can be obtained. For the case of unit-time DFG, which is applicable to RISC multiprocessors, the best known upper-bound for an unfolding factor which produces a rate-optimal retimeable DFG is improved, and it is shown that the result is the minimum possible unfolding factor for rate-optimal schedules. Moreover, for any unfolding factor, the corresponding minimum rate is given by a simple criterion. Since it is proved that the order of retiming and unfolding is irrelevant, efficient polynomial-time retiming algorithms are obtained.","Digital signal processing,
Reduced instruction set computing,
Processor scheduling,
Optimal scheduling,
Delay,
Chaos,
Computer science,
Law,
Legal factors,
Polynomials"
Shared memory vs. message passing in shared-memory multiprocessors,"It is argued that the choice between the shared-memory and message-passing models depends on two factors: the relative cost of communication and computation as implemented by the hardware, and the degree of load imbalance inherent in the application. Two representative applications are used to illustrate the performance advantages of each programming model on several different shared-memory machines, including the BBN Butterfly, Sequent Symmetry, Encore Multimax and Silicon Graphics Iris multiprocessors. It is shown that applications implemented in the shared-memory model perform better on the previous generation of multiprocessors, while applications implemented in the message-passing model perform better on modern multiprocessors. It is argued that both models have performance advantages, and that the factors that influence the choice of model may not be known at compile-time. As a compromise solution, the authors propose an alternative programming model, which has the load balancing properties of the shared-memory model and the locality properties of the message-passing model, and show that this new model performs better than the other two alternatives.","Message passing,
Hardware,
Samarium,
Computer science,
Costs,
Switches,
Computational modeling,
Concurrent computing,
Application software,
Processor scheduling"
A parallel execution method for minimizing distributed query response time,"Performance studies show that traditional semi-join processing methods are sometimes inefficient because of the storage and processing overhead. To remedy this problem, a new semi-join processing method, called one-shot semi-join execution is proposed. This method allows parallel generation of all the semi-join projections, parallel transmission of all the semi-join projections, and parallel execution of all the semi-joins. The authors apply this method to optimize the response time for processing distributed queries. A response time model is established, which considers both data transmission time and local processing time. Based on this model, an efficient query processing algorithm is developed and analyzed.","Delay,
Costs,
Query processing,
Computer science,
Optimization methods,
Relational databases,
Data communication,
Database systems,
Marine vehicles,
Councils"
Using visualization tools to understand concurrency,"A visualization tool that provides an aggregate view of execution through a graph of events called the causality graph, which is suitable for systems with hundreds or thousands of processors, coarse-grained parallelism, and for a language that makes communication and synchronization explicit, is discussed. The methods for computing causality graphs and stepping through an execution with causality graphs are described. The properties of the abstraction algorithms and super nodes, the subgraphs in causality graphs, are also discussed.",
Active tactile sensing by robotic fingers based on minimum-external-sensor-realization,"The authors discuss active tactile sensing for detecting a contact point between a multifingered robot hand and an unknown object. They define the concept of actively sensible meaning that an active sensing motion can be planned for a sensing event. Assuming more than two sensing events, conditional-minimum-external-sensor-realization is defined, where it is shown that it is possible to reduce the number of external sensors with a well-planned sensing algorithm. Based on these definitions, an active sensing algorithm for detecting the contact point with minimum-external-sensor-realization is proposed. This approach remedies several disadvantages found in conventional approaches. The approach was tested through experiments using a single-finger model with a fingertip tactile sensor.",
"A document segmentation, classification and recognition system","A discussion is given on a document segmentation, classification and recognition system for automatically reading daily-received office documents that have complex layout structures, such as multiple columns and mixed-mode contents of texts, graphics and half-tone pictures. First, the block segmentation employs a two-step run-length smoothing algorithm for decomposing any document into single-mode blocks. Next, based on clustering rules the block classification classifies each block into one of text, horizontal or vertical lines, graphics, and pictures. The text block is separated into isolated characters using projection profiles, and which are translated into ASCII codes through a font- and size-independent character recognition subsystem. Logo pictures discriminated from half-tone pictures are identified and converted into symbolic words. The experimental results show that the proposed system is capable of correctly reading different styles of mixed-mode printed documents.",
Fundamental data movement algorithms for reconfigurable meshes,A number of data movement algorithms for the two-dimensional reconfigurable mesh are presented. These include computing the prefix sum of a binary sequence and computing the prefix maxima of a sequence of real numbers. These algorithms lead to a fast algorithm to sort a sequence of n reals in O(log n/log m) time on a reconfigurable mesh of size mn*n with 3,"Parallel machines,
Sorting,
Broadcasting,
Concurrent computing,
Very large scale integration,
Arithmetic,
Computer science,
Multiprocessor interconnection networks,
Binary sequences,
Parallel algorithms"
Fuzzy semantics and fuzzy constraint networks,"After reviewing the notion of crisp constraint networks and their relationship to semantics in classical logic, the authors define fuzzy constraint networks and their relationship to fuzzy logic. Then they introduce Khayyam, a fuzzy constrained-based programming language which implements much of Zadeh's PRUF formalism. In Khayyam, any sentence in the first-order fuzzy predicate calculus is a well-formed constrained statement. Finally, using Khayyam to address an equipment selection application, the expressive power of constraint-based languages is illustrated.","Fuzzy logic,
Logic programming,
Computer languages,
Calculus"
A novel approach to integrate computer exercises into teaching of utility-related applications of power electronics,"The author presents a novel approach to integrating computer exercises into the teaching of utility-related applications of power electronics. First, it is argued that the various emerging high-power applications of power electronics should be included in the power engineering curriculum. Based on a survey of available software packages, two royalty-free programs which are best suited for this purpose are compared. By means of a detailed example of a computer exercise, it is shown how the use of computer simulation in homework problems, laboratory exercises, and group projects can make the education of these important topics more effective and exciting for both the students and the instructor.","Power engineering computing,
Application software,
Power electronics,
Power engineering,
Software packages,
Home computing,
Computer simulation,
Laboratories,
Computer science education,
Educational programs"
Tiling a polygon with rectangles,"The authors study the problem of tiling a simple polygon of surface n with rectangles of given types (tiles). They present a linear time algorithm for deciding if a polygon can be tiled with 1 * m and k * 1 tiles (and giving a tiling when it exists), and a quadratic algorithm for the same problem when the tile types are m * k and k * m.",Tiles
Clustering with competing self-organizing maps,"Competing self-organizing maps are used to cluster data. Because maps are more complicated than single stereotypes, this clustering is different from k-means clustering in that the proper number of clusters will be discovered. This discovery process for the number of clusters is studied and compared to k-means clustering. Also, because self-organizing maps are probabilistic algorithms, the frequency of a clustering outcome is used as a measure of the validity of the clustering.","Self organizing feature maps,
Neurons,
Neural networks,
Clustering algorithms,
Iterative algorithms,
Computer science,
Frequency measurement,
Clustering methods,
Convergence,
Hebbian theory"
A performance comparison of the Rete and TREAT algorithms for testing database rule conditions,"The authors present the results of a simulation comparing the performance of the two most widely used production rule condition testing algorithms, Rete and TREAT, in the context of a database rule system. The results show that TREAT almost always outperforms Rete. TREAT requires less storage than Rete, and is less sensitive to optimization decisions than Rete. Based on these results, it is concluded that TREAT is the preferred algorithm for testing join conditions of database rules. Since Rete does outperform TREAT in some cases, this study suggests a next step which would be to develop a hybrid version of Rete and TREAT with an optimizer that would decide which strategy to use based on the rule definition and statistics about the data and update patterns.","System testing,
Production systems,
Design optimization,
Context modeling,
Relational databases,
Statistical analysis,
Process design,
Computer science,
Military computing,
Application software"
Optimal codes for correcting single errors and detecting adjacent errors,"Optimal codes that correct single errors and detect double errors within nibbles of power of two length are presented. For each n, a code of length n with the largest possible dimension which corrects single errors and detects double adjacent errors is presented. The problem of constructing optimal codes which correct single errors and detect double adjacent errors within nibbles of length l is discussed.","Error correction codes,
Parity check codes,
Reflective binary codes,
Space vehicles,
Linear code,
Hydrogen,
Computer science"
Asynchronous unison,Unbounded and bounded designs of asynchronous unison systems are discussed. It is shown that both systems are stabilizing in the sense that their steady state behaviors do not depend on their initial states. The systems can therefore tolerate memory and reconfiguration faults that may yield them in arbitrary states. It is also shown that unison systems are useful in designing multiphase systems.,"Clocks,
Steady-state,
Computer science,
Synchronization,
Fault tolerant systems"
Integrating security in a group oriented distributed system,"A distributed security architecture is proposed for incorporation into group oriented distributed systems, and in particular, into the Isis distributed programming toolkit. The primary goal of the architecture is to make common group-oriented abstractions robust in hostile settings in order to facilitate the construction of high-performance distributed applications that can tolerate both component failure and malicious attacks. These abstractions include process groups and causal group multicast. A delegation and access control scheme is also proposed for use in group-oriented systems. The focus is on the security architecture; particular cryptosystems and key exchange protocols are not emphasized.","Robustness,
Computer science,
Communication system security,
NASA,
Fault tolerance,
Network servers,
Protection,
Computer architecture,
Intersymbol interference,
Access control"
Effects of software changes on module cohesion,"Program slices are used to model module cohesion. For the authors purposes, a slice is a projection of program text that includes only the data tokens relevant to one output. The authors define six cohesion metrics in terms of these slices, and evaluate the effects of classes of module changes on these metrics. They find that the effects on cohesion metrics are notably more predictable when the changes result from adding code rather than from moving code.",
Reliable broadcasting in faulty hypercube computers,"A nonredundant broadcasting algorithm for faulty hypercube computers is proposed. The concept of unsafe nodes is introduced to identify those nonfaulty nodes that will cause a detour or backtracking because of their proximity to faulty nodes. It is assumed that each healthy node, safe or unsafe, knows the status of all the neighboring nodes. The broadcasting is optimal, meaning that a message is sent to each node via a Hamming distance path if the broadcasting is initiated from a safe node. It is also shown that when the source node is unsafe and there is an adjacent safe node, then the broadcasting can be achieved with only one more time step than the fault-free case.","Broadcasting,
Hypercubes,
Fault tolerance,
Casting,
Computer science,
Reliability engineering,
Fault diagnosis,
Hamming distance,
Tree data structures"
Adding a new dimension to the teaching of audience analysis: cultural awareness,The rationale behind teaching native English speakers to be sensitive to the cultural differences they will find when they communicate with nonnative speakers in the classroom and in the professional marketplace is considered. A teaching strategy that technical writing instructors can use in their classrooms to foster cultural awareness is described in detail. It is concluded that such an educational strategy is important for a future in which interaction with multicultural colleagues becomes inevitable and essential for business success.,"Education,
Cultural differences,
Writing,
Power generation economics,
Global communication,
Books,
Natural languages,
Companies,
Business communication,
Communication industry"
Comparing images using the Hausdorff distance under translation,"Efficient algorithms are provided for computing the Hausdorff distance between a binary image and all possible relative positions (translations) of a model, or a portion of that model. The computation is in many ways similar to binary correlation. However, it is more tolerant of perturbations in the locations of points because it measures proximity rather than exact superposition.","Shape measurement,
Computer science,
Q measurement,
Quantum computing,
Pattern recognition,
Pixel,
Scholarships,
Graphics,
Machine vision,
Nearest neighbor searches"
"Performance of a six-legged planetary rover: power, positioning, and autonomous walking","The authors quantify several performance metrics for the Ambler, a six-legged robot configured for autonomous traversal of Mars-like terrain. They present power consumption measures for walking on sandy terrain and for vertical lifts at different velocities. They document the accuracy of a novel dead reckoning approach, and analyze the accuracy. They describe the results of autonomous walking experiments in terms of terrain traversed, walking speed, number of instructions executed and endurance.",
New signal-space orthonormal bases via the metaplectic transform,"The discretization of the metaplectic transform (MT) is considered, and it is shown that it can lead to completely new orthonormal bases (ONBs) for the signal space of square integrable functions. Two new classes of bases, the scale-and-shear bases and the translation-and-shear bases, are derived to demonstrate the discretization process. Besides generalizing the current methods of generating time-frequency-concentrated ONBs, MT bases possess extra degrees of freedom that can be used to match a wider variety of signals.",
