Title,Abstract,Keywords
Machine-Learning Based Threat-Aware System in Software Defined Networks,"Software-Defined Networking (SDN) is an emerging network architecture that decouples the control plane and the data plane to provide unprecedented programmability, automation, and network control. The SDN controller exercises centralized control over network software, and in doing so, it can monitor and respond to malicious traffic for network protection. This paper proposes a threat-aware system based on machine-learning for timely detection and response against network intrusion in SDN. Our proposed system consists of data preprocessing for feature selection, predictive data modeling for machine-learning and anomaly detection, and decision making for intrusion response in SDN. Due to the time-critical nature of SDN, we propose a practical approach utilizing machine-learning techniques to protect against network intrusion and reduce uncertainty in decision-making outcomes. The maliciousness of most uncertain network traffic subsets is evaluated with selected significant feature sets. Our experimental results show that the proposed approach achieves high performance and significantly reduces uncertainty in the decision process with a small number of feature sets. The results help the SDN controller to properly react against known or unknown attacks that cannot be prevented by signature-based network intrusion detection systems.","Intrusion detection,
Data models,
Predictive models,
Routing,
Real-time systems,
Classification algorithms,
Systems architecture"
Machine-Learning Classifiers for Security in Connected Medical Devices,"Medical devices equipped with wireless connectivity and remote monitoring features are increasingly becoming connected to each other, to an outside programmer and even to the Internet. While Internet of Things technology enables health-care professionals to fine tune or modify medical device settings without invasive procedures, this also opens up large attack surfaces and introduces potential security vulnerabilities. Medical device hacks are slowly becoming a reality and it becomes more critical than ever to defend and protect these devices from security attacks. In this paper, we assess the feasibility of using machine learning models to efficiently determine attacks targeted on a medical device. Specifically, we develop feature sets to accurately profile a medical device and observe any deviation from its normal behavior. We test our method using different machine learning algorithms and provide a comparison analysis of the detection results.","Security,
Medical diagnostic imaging,
Logic gates,
Wireless communication,
Communication system security,
Monitoring,
Machine learning algorithms"
Machine learning based prediction of thermal comfort in buildings of equatorial Singapore,"Majority of energy consumption in Singapore buildings is due to air-conditioning, because of its hot and humid weather. Besides attaining a healthy indoor environment, a prior knowledge about the occupant's thermal comfort can be beneficial in reducing energy consumption, as it can save energy which is otherwise spent in extra cooling. This paper proposes a data-driven approach to predict individual thermal comfort level (‘cool-discomfort’, ‘comfort’, ‘warm-discomfort’) using environmental and human factors as input. Six types of classifiers have been implemented-Support Vector Machine (SVM), Artificial Neural Network (ANN), Logistic Regression (LR), Linear Discriminant Analysis (LDA), K-Nearest Neighbors (KNN), and Classification Trees (CT), on a publicly available database of 817 occupants for air-conditioned and free-running buildings separately. Results show that our approach achieves prediction accuracies of 73.14–81.2%, outperforming the traditional Fanger's PMV (Predicted Mean Vote) model, which has accuracies of only 41.68–65.5%. Age, gender, and outdoor effective temperature, which are not included in the PMV model, are found to be important factors for thermal comfort. The proposed approach also outperforms modified PMV models-the extended PMV model and the adaptive PMV model which attain accuracies of 61.75% and 35.51% respectively.","Buildings,
Adaptation models,
Meteorology,
Temperature,
Atmospheric modeling,
Support vector machines"
Mesh Convolutional Restricted Boltzmann Machines for Unsupervised Learning of Features With Structure Preservation on 3-D Meshes,"Discriminative features of 3-D meshes are significant to many 3-D shape analysis tasks. However, handcrafted descriptors and traditional unsupervised 3-D feature learning methods suffer from several significant weaknesses: 1) the extensive human intervention is involved; 2) the local and global structure information of 3-D meshes cannot be preserved, which is in fact an important source of discriminability; 3) the irregular vertex topology and arbitrary resolution of 3-D meshes do not allow the direct application of the popular deep learning models; 4) the orientation is ambiguous on the mesh surface; and 5) the effect of rigid and nonrigid transformations on 3-D meshes cannot be eliminated. As a remedy, we propose a deep learning model with a novel irregular model structure, called mesh convolutional restricted Boltzmann machines (MCRBMs). MCRBM aims to simultaneously learn structure-preserving local and global features from a novel raw representation, local function energy distribution. In addition, multiple MCRBMs can be stacked into a deeper model, called mesh convolutional deep belief networks (MCDBNs). MCDBN employs a novel local structure preserving convolution (LSPC) strategy to convolve the geometry and the local structure learned by the lower MCRBM to the upper MCRBM. LSPC facilitates resolving the challenging issue of the orientation ambiguity on the mesh surface in MCDBN. Experiments using the proposed MCRBM and MCDBN were conducted on three common aspects: global shape retrieval, partial shape retrieval, and shape correspondence. Results show that the features learned by the proposed methods outperform the other state-of-the-art 3-D shape features.","Shape,
Machine learning,
Solid modeling,
Feature extraction,
Convolution,
Unsupervised learning"
GPU-Accelerated Parallel Hierarchical Extreme Learning Machine on Flink for Big Data,"The extreme learning machine (ELM) has become one of the most important and popular algorithms of machine learning, because of its extremely fast training speed, good generalization, and universal approximation/classification capability. The proposal of hierarchical ELM (H-ELM) extends ELM from single hidden layer feedforward networks to multilayer perceptron, greatly strengthening the applicability of ELM. Generally speaking, during training H-ELM, large-scale datasets (DSTs) are needed. Therefore, how to make use of H-ELM framework in processing big data is worth further exploration. This paper proposes a parallel H-ELM algorithm based on Flink, which is one of the in-memory cluster computing platforms, and graphics processing units (GPUs). Several optimizations are adopted to improve the performance, such as cache-based scheme, reasonable partitioning strategy, memory mapping scheme for mapping specific Java virtual machine objects to buffers. Most importantly, our proposed framework for utilizing GPUs to accelerate Flink for big data is general. This framework can be utilized to accelerate many other variants of ELM and other machine learning algorithms. To the best of our knowledge, it is the first kind of library, which combines in-memory cluster computing with GPUs to parallelize H-ELM. The experimental results have demonstrated that our proposed GPU-accelerated parallel H-ELM named as GPH-ELM can efficiently process large-scale DSTs with good performance of speedup and scalability, leveraging the computing power of both CPUs and GPUs in the cluster.","Approximation algorithms,
Big Data,
Acceleration,
Training,
Libraries,
Machine learning algorithms,
Clustering algorithms"
A Machine Learning Algorithm for Identifying Atopic Dermatitis in Adults from Electronic Health Records,"The current work aims to identify patients with atopic dermatitis for inclusion in genome-wide association studies (GWAS). Here we describe a machine learning-based phenotype algorithm. Using the electronic health record (EHR), we combined coded information with information extracted from encounter notes as features in a lasso logistic regression. Our algorithm achieves high positive predictive value (PPV) and sensitivity, improving on previous algorithms with low sensitivity. These results demonstrate the utility of natural language processing(NLP) and machine learning for EHR-based phenotyping.","Machine learning algorithms,
Prediction algorithms,
Diseases,
Skin,
Feature extraction,
Gold,
Standards"
A machine learning approach to characterizing the effect of asynchronous distributed electrical stimulation on hippocampal neural dynamics in vivo,"Asynchronous distributed microelectrode theta stimulation (ADMETS) of the hippocampus has been shown to reduce seizure frequency in the tetanus toxin rat model of mesial temporal lobe epilepsy suggesting a hypothesis that ADMETS induces a seizure resistant state. Here we present a machine learning approach to characterize the nature of neural state changes induced by distributed stimulation. We applied the stimulation to two animals under sham and ADMETS conditions and used a combination of machine learning techniques on intra-hippocampal recordings of Local Field Potentials (LFPs) to characterize the difference in the neural state between sham and ADMETS. By iteratively fitting a logistic regression with data from the inter-stimulation interval under sham and ADMETS condition we found that the classification performance improves for both animals until 90s post stimulation before leveling out at AUC of 0.64 ± 0.2 and 0.67 ± 0.02 when all inter-stimulation data is included. The models for each animal were re-fit using elastic net regularization to force many of the model coefficients to 0, identifying those that do not optimally contribute to the classifier performance. We found that there is significant variation in the non-zero coefficients between animals (p < 0.01), suggesting that the ADMETS induced state is represented differently between subject. These findings lay the foundation for using machine learning to robustly and quantitatively characterize neural state.","Animals,
Electrodes,
Data models,
Hippocampus,
Logistics,
Biological system modeling,
Biomarkers"
Comparing deep neural network and other machine learning algorithms for stroke prediction in a large-scale population-based electronic medical claims database,"Electronic medical claims (EMCs) can be used to accurately predict the occurrence of a variety of diseases, which can contribute to precise medical interventions. While there is a growing interest in the application of machine learning (ML) techniques to address clinical problems, the use of deep-learning in healthcare have just gained attention recently. Deep learning, such as deep neural network (DNN), has achieved impressive results in the areas of speech recognition, computer vision, and natural language processing in recent years. However, deep learning is often difficult to comprehend due to the complexities in its framework. Furthermore, this method has not yet been demonstrated to achieve a better performance comparing to other conventional ML algorithms in disease prediction tasks using EMCs. In this study, we utilize a large population-based EMC database of around 800,000 patients to compare DNN with three other ML approaches for predicting 5-year stroke occurrence. The result shows that DNN and gradient boosting decision tree (GBDT) can result in similarly high prediction accuracies that are better compared to logistic regression (LR) and support vector machine (SVM) approaches. Meanwhile, DNN achieves optimal results by using lesser amounts of patient data when comparing to GBDT method.","Electromagnetic compatibility,
Databases,
Prediction algorithms,
Support vector machines,
Training,
Diseases,
Time measurement"
Detecting Cognitive Distortions Through Machine Learning Text Analytics,"Machine learning and text analytics have proven increasingly useful in a number of health-related applications, particularly in the context of analyzing online data for disease epidemics and warning signs of a variety of mental health issues. We follow in this tradition here, but focus our attention on cognitive distortion, a precursor and symptom of disruptive psychological disorders such as anxiety, anorexia and depression. We collected a number of personal blogs from the Tumblr API, and labeled them based on whether they exhibited distorted thought patterns. We then used LIWC to extract textual features and applied machine learning to the resulting vectors. Our findings show that it is possible to detect cognitive distortions automatically from personal blogs with relatively good accuracy (73.0%) and false negative rate (30.4%).","Distortion,
Logistics,
Psychology,
Blogs,
Social network services,
Pragmatics,
Decision trees"
Efficient and Rapid Machine Learning Algorithms for Big Data and Dynamic Varying Systems,"With the exponential growth of data and complexity of systems, fast machine learning/artificial intelligence and computational intelligence techniques are highly required. Many conventional computational intelligence techniques face bottlenecks in learning (e.g., intensive human intervention and convergence time) [item 1) in the Appendix]. However, efficient learning algorithms alternatively offer significant benefits including fast learning speed, ease of implementation, and minimal human intervention. The need for efficient and fast implementation of machine learning techniques in big data and dynamic varying systems poses many research challenges. This special issue highlights some latest development in the related areas.","Big Data,
Feature extraction,
Support vector machines,
Cybernetics,
Acceleration,
Kernel,
Delays"
Semisupervised Incremental Support Vector Machine Learning Based on Neighborhood Kernel Estimation,"Semisupervised scheme has emerged as a popular strategy in the machine learning community due to the expensiveness of getting enough labeled data. In this paper, a semisupervised incremental support vector machine (SE-INC-SVM) algorithm based on neighborhood kernel estimation is proposed. First, kernel regression is constructed to estimate the unlabeled data from the labeled neighbors and its estimation accuracy is discussed from the analogy with tradition RBF neural network. The incremental scheme is derived to improve the learning efficiency and reduce the computing time. Simulations for manual data set and industrial benchmark-penicillin fermentation process demonstrate the effectiveness of the proposed SE-INC-SVM method.","Support vector machines,
Kernel,
Estimation,
Data models,
Interpolation,
Semisupervised learning,
Training"
Retinal hemorrhage detection by rule-based and machine learning approach,"Robust detection of hemorrhages (HMs) in color fundus image is important in an automatic diabetic retinopathy grading system. Detection of the hemorrhages that are close to or connected with retinal blood vessels was found to be challenge. However, most methods didn't put research on it, even some of them mentioned this issue. In this paper, we proposed a novel hemorrhage detection method based on rule-based and machine learning methods. We focused on the improvement of detection of the hemorrhages that are close to or connected with retinal blood vessels, besides detecting the independent hemorrhage regions. A preliminary test for detecting HM presence was conducted on the images from two databases. We achieved sensitivity and specificity of 93.3% and 88% as well as 91.9% and 85.6% on the two datasets.","Blood vessels,
Biomedical imaging,
Hemorrhaging,
Image segmentation,
Retina,
Image color analysis,
Optical filters"
Classifying osteosarcoma patients using machine learning approaches,"Metabolomic data analysis presents a unique opportunity to advance our understanding of osteosarcoma, a common bone malignancy for which genomic and proteomic studies have enjoyed limited success. One of the major goals of metabolomic studies is to classify osteosarcoma in early stages, which is required for metastasectomy treatment. In this paper we subject our metabolomic data on osteosarcoma patients collected by the SJTU team to three classification methods: logistic regression, support vector machine (SVM) and random forest (RF). The performances are evaluated and compared using receiver operating characteristic curves. All three classifiers are successful in distinguishing between healthy control and tumor cases, with random forest outperforming the other two for cross-validation in training set (accuracy rate for logistic regression, support vector machine and random forest are 88%, 90% and 97% respectively). Random forest achieved overall accuracy rate of 95% with 0.99 AUC on testing set.","Logistics,
Radio frequency,
Support vector machines,
Benign tumors,
Metabolomics,
Testing"
Catching Zika Fever: Application of Crowdsourcing and Machine Learning for Tracking Health Misinformation on Twitter,"In February 2016, World Health Organization declared the Zika outbreak a Public Health Emergency of International Concern. With developing evidence it can cause birth defects, and the Summer Olympics coming up in the worst affected country, Brazil, the virus caught fire on social media. In this work, we use Zika as a case study in building a tool for tracking the misinformation around health concerns on Twitter. We collect more than 13 million tweets regarding the Zika outbreak and track rumors outlined by the World Health Organization and Snopes fact checking website. The tool pipeline, which incorporates health professionals, crowdsourcing, and machine learning, allows us to capture health-related rumors around the world, as well as clarification campaigns by reputable health organizations. We discover an extremely bursty behavior of rumor-related topics, and show that, once the questionable topic is detected, it is possible to identify rumor-bearing tweets using automated techniques.","Twitter,
Crowdsourcing,
Organizations,
Public healthcare,
Tools,
Vaccines"
Supervised Machine Learning to Predict Follow-Up Among Adjuvant Endocrine Therapy Patients,"Long-term adjuvant endocrine therapy patients often fail to follow-up with their care providers for the recommended duration of time. We used electronic health record data, tumor registry records, and appointment logs to predict follow-up for an adjuvant endocrine therapy patient cohort. Learning predictors for follow-up may facilitate interventions that improve follow-up rates, and ultimately improve patient care in the adjuvant endocrine therapy patient population.We selected 1455 adjuvant endocrine therapy patients at Vanderbilt University Medical Center, and modeled them as a matrix of medical-related, appointment-related, and demographic related features derived from EHR data. We built and optimized a random forest classifier and neural network to differentiate between patients that follow-up, or fail to follow-up, with their care provider for at least five years. We measured follow-up three different ways: thought appointments with any care providers, appointments with an oncologist, and adjuvant endocrine therapy medication records. Classifiers make predictions at the start of adjuvant endocrine therapy, and additionally use temporal subsets of data to learn the change in accuracy as patient data accrues.Our best model is a random forest classifier combining medical-related, appointment-related, and demographic-related features to achieve an AUC of 0.74. The most predictive features for follow-up in our random forest model are total medication counts, patient age, and median income for zip code. We suggest that reliable prediction for follow-up may be correlated with amount of care received at VUMC (i.e., VUMC primary care).This study achieved moderately accurate prediction for followup in adjuvant endocrine therapy patients from electronic health record data. Predicting follow-up can facilitate interventions for improving follow-up rates and improve patient care for adjuvant endocrine therapy cohorts. This study demonstrates the ability to find opportunities for patient care improvement from EHR data.","Medical diagnostic imaging,
Tumors,
Electronic medical records,
Neural networks,
Drugs,
Breast cancer"
Detection of needle to nerve contact based on electric bioimpedance and machine learning methods,"In an ongoing project for electrical impedance-based needle guidance we have previously showed in an animal model that intraneural needle positions can be detected with bioimpedance measurement. To enhance the power of this method we in this study have investigated whether an early detection of the needle only touching the nerve also is feasible. Measurement of complex impedance during needle to nerve contact was compared with needle positions in surrounding tissues in a volunteer study on 32 subjects. Classification analysis using Support-Vector Machines demonstrated that discrimination is possible, but that the sensitivity and specificity for the nerve touch algorithm not is at the same level of performance as for intra-neuralintraneural detection.","Needles,
Electrodes,
Phase measurement,
Impedance measurement,
Impedance,
Muscles,
Training"
Machine learning techniques for taming the complexity of modern hardware design,"The continual quest to improve performance and efficiency for new generations of IBM servers leads to a corresponding increase in system complexity. As hardware complexity increases, i.e., more complicated hardware architectures requiring more design choices, the level of sophistication in automation also increases to manage the design challenges. The number of design choices in modern hardware design calls for intelligent automated techniques to navigate the design space. This paper covers three machine learning-based automation techniques used during the design and lifetime of IBM systems. In particular, we describe applying these techniques to the IBM z13 mainframe. During the presilicon design phase, a software system called synthesis tuning system is employed to optimize the parameters of the synthesis program vital to hardware implementation. During both the presilicon and postsilicon phases of the design, a framework called MicroProbe automatically generates microbenchmarks, i.e., small programs, to determine power, performance, and resilience characteristics of the system. Following system product deployment in customer environments, the Call Home facility monitors and analyzes a wide range of in-field usage metrics to help administrators understand current system behavior and improve future designs. Beyond existing IBM system contributions, this high-level overview paper also describes additional machine learning (and related) techniques in the field of hardware design, along with future directions for such work.","Hardware,
Complexity theory,
Automation,
Microarchitecture,
Servers"
