Title,Abstract,Keywords
Efficient pipeline for image-based patient-specific analysis of cerebral aneurysm hemodynamics: technique and sensitivity,"Hemodynamic factors are thought to be implicated in the progression and rupture of intracranial aneurysms. Current efforts aim to study the possible associations of hemodynamic characteristics such as complexity and stability of intra-aneurysmal flow patterns, size and location of the region of flow impingement with the clinical history of aneurysmal rupture. However, there are no reliable methods for measuring blood flow patterns in vivo. In this paper, an efficient methodology for patient-specific modeling and characterization of the hemodynamics in cerebral aneurysms from medical images is described. A sensitivity analysis of the hemodynamic characteristics with respect to variations of several variables over the expected physiologic range of conditions is also presented. This sensitivity analysis shows that although changes in the velocity fields can be observed, the characterization of the intra-aneurysmal flow patterns is not altered when the mean input flow, the flow division, the viscosity model, or mesh resolution are changed. It was also found that the variable that has the greater impact on the computed flow fields is the geometry of the vascular structures. We conclude that with the proposed modeling pipeline clinical studies involving large numbers cerebral aneurysms are feasible.","Pipelines,
Image analysis,
Aneurysm,
Hemodynamics,
Sensitivity analysis,
Stability,
History,
Fluid flow measurement,
Blood flow,
In vivo"
A Consensus Support System Model for Group Decision-Making Problems With Multigranular Linguistic Preference Relations,"The group decision-making framework with linguistic preference relations is studied. In this context, we assume that there exist several experts who may have different background and knowledge to solve a particular problem and, therefore, different linguistic term sets (multigranular linguistic information) could be used to express their opinions. The aim of this paper is to present a model of consensus support system to assist the experts in all phases of the consensus reaching process of group decision-making problems with multigranular linguistic preference relations. This consensus support system model is based on i) a multigranular linguistic methodology, ii) two consensus criteria, consensus degrees and proximity measures, and iii) a guidance advice system. The multigranular linguistic methodology permits the unification of the different linguistic domains to facilitate the calculus of consensus degrees and proximity measures on the basis of experts' opinions. The consensus degrees assess the agreement amongst all the experts' opinions, while the proximity measures are used to find out how far the individual opinions are from the group opinion. The guidance advice system integrated in the consensus support system model acts as a feedback mechanism, and it is based on a set of advice rules to help the experts change their opinions and to find out which direction that change should follow in order to obtain the highest degree of consensus possible. There are two main advantages provided by this model of consensus support system. Firstly, its ability to cope with group decision-making problems with multigranular linguistic preference relations, and, secondly, the figure of the moderator, traditionally presents in the consensus reaching process, is replaced by the guidance advice system, and in such a way, the whole group decision-making process is automated",
A simple multimembered evolution strategy to solve constrained optimization problems,"This work presents a simple multimembered evolution strategy to solve global nonlinear optimization problems. The approach does not require the use of a penalty function. Instead, it uses a simple diversity mechanism based on allowing infeasible solutions to remain in the population. This technique helps the algorithm to find the global optimum despite reaching reasonably fast the feasible region of the search space. A simple feasibility-based comparison mechanism is used to guide the process toward the feasible region of the search space. Also, the initial stepsize of the evolution strategy is reduced in order to perform a finer search and a combined (discrete/intermediate) panmictic recombination technique improves its exploitation capabilities. The approach was tested with a well-known benchmark. The results obtained are very competitive when comparing the proposed approach against other state-of-the art techniques and its computational cost (measured by the number of fitness function evaluations) is lower than the cost required by the other techniques compared.",
Mining version histories to guide software changes,"We apply data mining to version histories in order to guide programmers along related changes: ""Programmers who changed these functions also changed...."" Given a set of existing changes, the mined association rules 1) suggest and predict likely further changes, 2) show up item coupling that is undetectable by program analysis, and 3) can prevent errors due to incomplete changes. After an initial change, our ROSE prototype can correctly predict further locations to be changed; the best predictive power is obtained for changes to existing software. In our evaluation based on the history of eight popular open source projects, ROSE's topmost three suggestions contained a correct location with a likelihood of more than 70 percent.",
Using linear programming to Decode Binary linear codes,"A new method is given for performing approximate maximum-likelihood (ML) decoding of an arbitrary binary linear code based on observations received from any discrete memoryless symmetric channel. The decoding algorithm is based on a linear programming (LP) relaxation that is defined by a factor graph or parity-check representation of the code. The resulting ""LP decoder"" generalizes our previous work on turbo-like codes. A precise combinatorial characterization of when the LP decoder succeeds is provided, based on pseudocodewords associated with the factor graph. Our definition of a pseudocodeword unifies other such notions known for iterative algorithms, including ""stopping sets,"" ""irreducible closed walks,"" ""trellis cycles,"" ""deviation sets,"" and ""graph covers."" The fractional distance d/sub frac/ of a code is introduced, which is a lower bound on the classical distance. It is shown that the efficient LP decoder will correct up to /spl lceil/d/sub frac//2/spl rceil/-1 errors and that there are codes with d/sub frac/=/spl Omega/(n/sup 1-/spl epsi//). An efficient algorithm to compute the fractional distance is presented. Experimental evidence shows a similar performance on low-density parity-check (LDPC) codes between LP decoding and the min-sum and sum-product algorithms. Methods for tightening the LP relaxation to improve performance are also provided.","Linear programming,
Maximum likelihood decoding,
Iterative decoding,
Parity check codes,
Iterative algorithms,
Linear code,
Computer science,
Performance analysis,
Associate members,
Error correction codes"
Fields of Experts: a framework for learning image priors,"We develop a framework for learning generic, expressive image priors that capture the statistics of natural scenes and can be used for a variety of machine vision tasks. The approach extends traditional Markov random field (MRF) models by learning potential functions over extended pixel neighborhoods. Field potentials are modeled using a Products-of-Experts framework that exploits nonlinear functions of many linear filter responses. In contrast to previous MRF approaches all parameters, including the linear filters themselves, are learned from training data. We demonstrate the capabilities of this Field of Experts model with two example applications, image denoising and image inpainting, which are implemented using a simple, approximate inference scheme. While the model is trained on a generic image database and is not tuned toward a specific application, we obtain results that compete with and even outperform specialized techniques.",
Fundamental limits on detection in low SNR under noise uncertainty,"In this paper we consider the problem of detecting whether a frequency band is being used by a known primary user. We derive fundamental bounds on detection performance in low SNR in the presence of noise uncertainty - the noise is assumed to be white, but we know its distribution only to within a particular set. For clarity of analysis, we focus on primary transmissions that are BPSK-modulated random data without any pilot tones or training sequences. The results should all generalize to more general primary transmissions as long as no deterministic component is present. Specifically, we show that for every 'moment detector' there exists an SNR below which detection becomes impossible in the presence of noise uncertainty. In the neighborhood of that SNR wall, we show how the sample complexity of detection approaches infinity. We also show that if our radio has a finite dynamic range (upper and lower limits to the voltages we can quantize), then at low enough SNR, any detector can be rendered useless even under moderate noise uncertainty.",
Spectral segmentation with multiscale graph decomposition,"We present a multiscale spectral image segmentation algorithm. In contrast to most multiscale image processing, this algorithm works on multiple scales of the image in parallel, without iteration, to capture both coarse and fine level details. The algorithm is computationally efficient, allowing to segment large images. We use the normalized cut graph partitioning framework of image segmentation. We construct a graph encoding pairwise pixel affinity, and partition the graph for image segmentation. We demonstrate that large image graphs can be compressed into multiple scales capturing image structure at increasingly large neighborhood. We show that the decomposition of the image segmentation graph into different scales can be determined by ecological statistics on the image grouping cues. Our segmentation algorithm works simultaneously across the graph scales, with an inter-scale constraint to ensure communication and consistency between the segmentations at each scale. As the results show, we incorporate long-range connections with linear-time complexity, providing high-quality segmentations efficiently. Images that previously could not be processed because of their size have been accurately segmented thanks to this method.",
Location Privacy in Mobile Systems: A Personalized Anonymization Model,"This paper describes a personalized k-anonymity model for protecting location privacy against various privacy threats through location information sharing. Our model has two unique features. First, we provide a unified privacy personalization framework to support location k-anonymity for a wide range of users with context-sensitive personalized privacy requirements. This framework enables each mobile node to specify the minimum level of anonymity it desires as well as the maximum temporal and spatial resolutions it is willing to tolerate when requesting for k-anonymity preserving location-based services (LBSs). Second, we devise an efficient message perturbation engine which runs by the location protection broker on a trusted server and performs location anonymization on mobile users' LBS request messages, such as identity removal and spatio-temporal cloaking of location information. We develop a suite of scalable and yet efficient spatio-temporal cloaking algorithms, called CliqueCloak algorithms, to provide high quality personalized location k-anonymity, aiming at avoiding or reducing known location privacy threats before forwarding requests to LBS provider(s). The effectiveness of our CliqueCloak algorithms is studied under various conditions using realistic location data synthetically generated using real road maps and traffic volume data",
The Grid Economy,"This work identifies challenges in managing resources in a Grid computing environment and proposes computational economy as a metaphor for effective management of resources and application scheduling. It identifies distributed resource management challenges and requirements of economy-based Grid systems, and discusses various representative economy-based systems, both historical and emerging, for cooperative and competitive trading of resources such as CPU cycles, storage, and network bandwidth. It presents an extensive, service-oriented Grid architecture driven by Grid economy and an approach for its realization by leveraging various existing Grid technologies. It also presents commodity and auction models for resource allocation. The use of commodity economy model for resource management and application scheduling in both computational and data grids is also presented.","Resource management,
Grid computing,
Processor scheduling,
Environmental management,
Distributed computing,
Laboratories,
Computer science,
Software engineering,
Application software,
Concurrent computing"
Routing and interface assignment in multi-channel multi-interface wireless networks,"Multiple channels are available for use in IEEE 802.11. Multiple channels can increase the available network capacity, but require new protocols to exploit the available capacity. This paper studies the problem of improving the capacity of multi-channel wireless networks by using multiple interfaces. We consider the scenario when multiple interfaces are available, but the number of available interfaces is lesser than the number of available channels. We provide a classification of interface assignment strategies, and propose a new strategy that does not require modifications to IEEE 802.11. We also identify routing heuristics that are suitable for use with the proposed interface assignment strategy.","Intelligent networks,
Wireless networks,
Routing protocols,
Hardware,
Media Access Protocol,
Wireless LAN,
Spread spectrum communication,
Costs,
Wireless application protocol,
Computer science"
SyncScan: practical fast handoff for 802.11 infrastructure networks,"Wireless access networks scale by replicating base stations geographically and then allowing mobile clients to seamlessly ""hand off"" from one station to the next as they traverse the network. However, providing the illusion of continuous connectivity requires selecting the right moment to handoff and the right base station to transfer to. Unfortunately, 802.11-based networks only attempt a handoff when a client's service degrades to a point where connectivity is threatened. Worse, the overhead of scanning for nearby base stations is routinely over 250 ms - during which incoming packets are dropped - far longer than what can be tolerated by highly interactive applications such as voice telephony. In this paper we describe SyncScan, a low-cost technique for continuously tracking nearby base stations by synchronizing short listening periods at the client with periodic transmissions from each base station. We have implemented this SyncScan algorithm using commodity 802.11 hardware and we demonstrate that it allows better handoff decisions and over an order of magnitude improvement in handoff delay. Finally, our approach only requires trivial implementation changes, is incrementally deployable and is completely backward compatible with existing 802.11 standards.",
Comparison and validation of tissue modelization and statistical classification methods in T1-weighted MR brain images,"This paper presents a validation study on statistical nonsupervised brain tissue classification techniques in magnetic resonance (MR) images. Several image models assuming different hypotheses regarding the intensity distribution model, the spatial model and the number of classes are assessed. The methods are tested on simulated data for which the classification ground truth is known. Different noise and intensity nonuniformities are added to simulate real imaging conditions. No enhancement of the image quality is considered either before or during the classification process. This way, the accuracy of the methods and their robustness against image artifacts are tested. Classification is also performed on real data where a quantitative validation compares the methods' results with an estimated ground truth from manual segmentations by experts. Validity of the various classification methods in the labeling of the image as well as in the tissue volume is estimated with different local and global measures. Results demonstrate that methods relying on both intensity and spatial information are more robust to noise and field inhomogeneities. We also demonstrate that partial volume is not perfectly modeled, even though methods that account for mixture classes outperform methods that only consider pure Gaussian classes. Finally, we show that simulated data results can also be extended to real data.","Brain modeling,
Testing,
Noise robustness,
Magnetic resonance,
Magnetic noise,
Magnetic resonance imaging,
Image quality,
Image segmentation,
Labeling,
Magnetic field measurement"
The effect of network topology on the spread of epidemics,"Many network phenomena are well modeled as spreads of epidemics through a network. Prominent examples include the spread of worms and email viruses, and, more generally, faults. Many types of information dissemination can also be modeled as spreads of epidemics. In this paper we address the question of what makes an epidemic either weak or potent. More precisely, we identify topological properties of the graph that determine the persistence of epidemics. In particular, we show that if the ratio of cure to infection rates is larger than the spectral radius of the graph, then the mean epidemic lifetime is of order log n, where n is the number of nodes. Conversely, if this ratio is smaller than a generalization of the isoperimetric constant of the graph, then the mean epidemic lifetime is of order e/sup na/, for a positive constant a. We apply these results to several network topologies including the hypercube, which is a representative connectivity graph for a distributed hash table, the complete graph, which is an important connectivity graph for BGP, and the power law graph, of which the AS-level Internet graph is a prime example. We also study the star topology and the Erdos-Renyi graph as their epidemic spreading behaviors determine the spreading behavior of power law graphs.","Network topology,
Viruses (medical),
Hypercubes,
Computer worms,
Sufficient conditions,
Computer science,
Graph theory,
Stochastic processes,
Impedance,
Power system faults"
Software reuse research: status and future,"This paper briefly summarizes software reuse research, discusses major research contributions and unsolved problems, provides pointers to key publications, and introduces four papers selected from The Eighth International Conference on Software Reuse (ICSR8).","Software quality,
Software reusability,
Software engineering,
Computer science,
Finance,
Productivity,
Reliability engineering,
Software systems,
Software libraries,
Software architecture"
Local Gabor binary pattern histogram sequence (LGBPHS): a novel non-statistical model for face representation and recognition,"For years, researchers in face recognition area have been representing and recognizing faces based on subspace discriminant analysis or statistical learning. Nevertheless, these approaches are always suffering from the generalizability problem. This paper proposes a novel non-statistics based face representation approach, local Gabor binary pattern histogram sequence (LGBPHS), in which training procedure is unnecessary to construct the face model, so that the generalizability problem is naturally avoided. In this approach, a face image is modeled as a ""histogram sequence"" by concatenating the histograms of all the local regions of all the local Gabor magnitude binary pattern maps. For recognition, histogram intersection is used to measure the similarity of different LGBPHSs and the nearest neighborhood is exploited for final classification. Additionally, we have further proposed to assign different weights for each histogram piece when measuring two LGBPHSes. Our experimental results on AR and FERET face database show the validity of the proposed approach especially for partially occluded face images, and more impressively, we have achieved the best result on FERET face database.","Histograms,
Face recognition,
Pattern recognition,
Statistical learning,
Image databases,
Support vector machines,
Noise robustness,
Computer science,
Research and development,
Content addressable storage"
Automatic detection of red lesions in digital color fundus photographs,"The robust detection of red lesions in digital color fundus photographs is a critical step in the development of automated screening systems for diabetic retinopathy. In this paper, a novel red lesion detection method is presented based on a hybrid approach, combining prior works by Spencer et al. (1996) and Frame et al. (1998) with two important new contributions. The first contribution is a new red lesion candidate detection system based on pixel classification. Using this technique, vasculature and red lesions are separated from the background of the image. After removal of the connected vasculature the remaining objects are considered possible red lesions. Second, an extensive number of new features are added to those proposed by Spencer-Frame. The detected candidate objects are classified using all features and a k-nearest neighbor classifier. An extensive evaluation was performed on a test set composed of images representative of those normally found in a screening set. When determining whether an image contains red lesions the system achieves a sensitivity of 100% at a specificity of 87%. The method is compared with several different automatic systems and is shown to outperform them all. Performance is close to that of a human expert examining the images for the presence of red lesions.","Lesions,
Diabetes,
Biomedical imaging,
Medical diagnostic imaging,
Cities and towns,
Retinopathy,
Blindness,
Robustness,
Object detection,
Performance evaluation"
Year,,
Privacy and rationality in individual decision making,"Traditional theory suggests consumers should be able to manage their privacy. Yet, empirical and theoretical research suggests that consumers often lack enough information to make privacy-sensitive decisions and, even with sufficient information, are likely to trade off long-term privacy for short-term benefits","Privacy,
Decision making,
Protection,
Psychology,
Information security,
Computer security,
Cognitive science,
Problem-solving,
Public policy,
Demography"
Efficient aggregation of encrypted data in wireless sensor networks,"Wireless sensor networks (WSNs) are ad-hoc networks composed of tiny devices with limited computation and energy capacities. For such devices, data transmission is a very energy-consuming operation. It thus becomes essential to the lifetime of a WSN to minimize the number of bits sent by each device. One well-known approach is to aggregate sensor data (e.g., by adding) along the path from sensors to the sink. Aggregation becomes especially challenging if end-to-end privacy between sensors and the sink is required. In this paper, we propose a simple and provably secure additively homomorphic stream cipher that allows efficient aggregation of encrypted data. The new cipher only uses modular additions (with very small moduli) and is therefore very well suited for CPU-constrained devices. We show that aggregation based on this cipher can be used to efficiently compute statistical values such as mean, variance and standard deviation of sensed data, while achieving significant bandwidth gain.","Cryptography,
Intelligent networks,
Wireless sensor networks,
Computer networks,
Privacy,
Computer science,
Data communication,
Monitoring,
Authentication,
Ad hoc networks"
Search biases in constrained evolutionary optimization,"A common approach to constraint handling in evolutionary optimization is to apply a penalty function to bias the search toward a feasible solution. It has been proposed that the subjective setting of various penalty parameters can be avoided using a multiobjective formulation. This paper analyzes and explains in depth why and when the multiobjective approach to constraint handling is expected to work or fail. Furthermore, an improved evolutionary algorithm based on evolution strategies and differential variation is proposed. Extensive experimental studies have been carried out. Our results reveal that the unbiased multiobjective approach to constraint handling may not be as effective as one may have assumed.","Constraint optimization,
Failure analysis,
Evolutionary computation,
Functional programming,
Computer science"
Actions sketch: a novel action representation,"In this paper, we propose to model an action based on both the shape and the motion of the performing object. When the object performs an action in 3D, the points on the outer boundary of the object are projected as 2D (x, y) contour in the image plane. A sequence of such 2D contours with respect to time generates a spatiotemporal volume (STV) in (x, y, t), which can be treated as 3D object in the (x, y, t) space. We analyze STV by using the differential geometric surface properties to identify action descriptors capturing both spatial and temporal properties. A set of action descriptors is called an action sketch. The first step in our approach is to generate STV by solving the point correspondence problem between consecutive frames. The correspondences are determined using a two-step graph theoretical approach. After the STV is generated, actions descriptors are computed by analyzing the differential geometric properties of STV. Finally, using these descriptors, we perform action recognition, which is also formulated as graph theoretical problem. Several experimental results are presented to demonstrate our approach.","Shape,
Legged locomotion,
Spatiotemporal phenomena,
Humans,
Computer vision,
Hidden Markov models,
Data mining,
Trajectory,
Computer science,
Surface treatment"
Combined ultrasound and optoacoustic system for real-time high-contrast vascular imaging in vivo,"In optoacoustic imaging, short laser pulses irradiate highly scattering human tissue and adiabatically heat embedded absorbing structures, such as blood vessels, to generate ultrasound transients by means of the thermoelastic effect. We present an optoacoustic vascular imaging system that records these transients on the skin surface with an ultrasound transducer array and displays the images online. With a single laser pulse a complete optoacoustic B-mode image can be acquired. The optoacoustic system exploits the high intrinsic optical contrast of blood and provides high-contrast images without the need for contrast agents. The high spatial resolution of the system is determined by the acoustic propagation and is limited to the submillimeter range by our 7.5-MHz linear array transducer. A Q-switched alexandrite laser emitting short near-infrared laser pulses at a wavelength of 760 nm allows an imaging depth of a few centimeters. The system provides real-time images at frame-rates of 7.5 Hz and optionally displays the classically generated ultrasound image alongside the optoacoustic image. The functionality of the system was demonstrated in vivo on human finger, arm and leg. The proposed system combines the merits and most compelling features of optics and ultrasound in a single high-contrast vascular imaging device.",
HOT SAX: efficiently finding the most unusual time series subsequence,"In this work, we introduce the new problem of finding time series discords. Time series discords are subsequences of a longer time series that are maximally different to all the rest of the time series subsequences. They thus capture the sense of the most unusual subsequence within a time series. Time series discords have many uses for data mining, including improving the quality of clustering, data cleaning, summarization, and anomaly detection. Discords are particularly attractive as anomaly detectors because they only require one intuitive parameter (the length of the subsequence) unlike most anomaly detection algorithms that typically require many parameters. We evaluate our work with a comprehensive set of experiments. In particular, we demonstrate the utility of discords with objective experiments on domains as diverse as Space Shuttle telemetry monitoring, medicine, surveillance, and industry, and we demonstrate the effectiveness of our discord discovery algorithm with more than one million experiments, on 82 different datasets from diverse domains.","Telemetry,
Computer science,
Data mining,
Detectors,
Detection algorithms,
Space shuttles,
Surveillance,
Aerospace industry,
Cleaning,
Monitoring"
Cluster-head election using fuzzy logic for wireless sensor networks,"Wireless sensor networks (WSNs) present a new generation of real-time embedded systems with limited computation, energy and memory resources that are being used in a wide variety of applications where traditional networking infrastructure is practically infeasible. Appropriate cluster-head node election can drastically reduce the energy consumption and enhance the lifetime of the network. In this paper, a fuzzy logic approach to cluster-head election is proposed based on three descriptors-energy, concentration and centrality. Simulation shows that depending upon network configuration, a substantial increase in network lifetime can be accomplished as compared to probabilistically selecting the nodes as cluster-heads using only local information.","Nominations and elections,
Fuzzy logic,
Wireless sensor networks,
Energy consumption,
Base stations,
Computer science,
Monitoring,
Chemical and biological sensors,
Biosensors,
Acoustic sensors"
Spatio-temporal nonrigid registration for ultrasound cardiac motion estimation,"We propose a new spatio-temporal elastic registration algorithm for motion reconstruction from a series of images. The specific application is to estimate displacement fields from two-dimensional ultrasound sequences of the heart. The basic idea is to find a spatio-temporal deformation field that effectively compensates for the motion by minimizing a difference with respect to a reference frame. The key feature of our method is the use of a semi-local spatio-temporal parametric model for the deformation using splines, and the reformulation of the registration task as a global optimization problem. The scale of the spline model controls the smoothness of the displacement field. Our algorithm uses a multiresolution optimization strategy to obtain a higher speed and robustness. We evaluated the accuracy of our algorithm using a synthetic sequence generated with an ultrasound simulation package, together with a realistic cardiac motion model. We compared our new global multiframe approach with a previous method based on pairwise registration of consecutive frames to demonstrate the benefits of introducing temporal consistency. Finally, we applied the algorithm to the regional analysis of the left ventricle. Displacement and strain parameters were evaluated showing significant differences between the normal and pathological segments, thereby illustrating the clinical applicability of our method.","Ultrasonic imaging,
Motion estimation,
Image reconstruction,
Heart,
Parametric statistics,
Optimization methods,
Displacement control,
Robustness,
Packaging,
Algorithm design and analysis"
