Title,Abstract,Keywords
Mapping and localization with RFID technology,"We analyze whether radio frequency identification (RFID) technology can be used to improve the localization of mobile robots and persons in their environment. In particular we study the problem of localizing RFID tags with a mobile platform that is equipped with a pair of RFID antennas. We present a probabilistic measurement model for RFID readers that allow us to accurately localize RFID tags in the environment. We also demonstrate how such maps can be used to localize a robot and persons in their environment. Finally, we present experiments illustrating that the computational requirements for global robot localization can be reduced strongly by fusing RFID information with laser data.","Radiofrequency identification,
Mobile robots,
RFID tags,
Laser modes,
Mobile antennas,
Computer science,
Antenna measurements,
Robot sensing systems,
Robot localization,
Circuits"
Genus zero surface conformal mapping and its application to brain surface mapping,"We developed a general method for global conformal parameterizations based on the structure of the cohomology group of holomorphic one-forms for surfaces with or without boundaries (Gu and Yau, 2002), (Gu and Yau, 2003). For genus zero surfaces, our algorithm can find a unique mapping between any two genus zero manifolds by minimizing the harmonic energy of the map. In this paper, we apply the algorithm to the cortical surface matching problem. We use a mesh structure to represent the brain surface. Further constraints are added to ensure that the conformal map is unique. Empirical tests on magnetic resonance imaging (MRI) data show that the mappings preserve angular relationships, are stable in MRIs acquired at different times, and are robust to differences in data triangulation, and resolution. Compared with other brain surface conformal mapping algorithms, our algorithm is more stable and has good extensibility.",
Nonparametric weighted feature extraction for classification,"In this paper, a new nonparametric feature extraction method is proposed for high-dimensional multiclass pattern recognition problems. It is based on a nonparametric extension of scatter matrices. There are at least two advantages to using the proposed nonparametric scatter matrices. First, they are generally of full rank. This provides the ability to specify the number of extracted features desired and to reduce the effect of the singularity problem. This is in contrast to parametric discriminant analysis, which usually only can extract L-1 (number of classes minus one) features. In a real situation, this may not be enough. Second, the nonparametric nature of scatter matrices reduces the effects of outliers and works well even for nonnormal datasets. The new method provides greater weight to samples near the expected decision boundary. This tends to provide for increased classification accuracy.","Feature extraction,
Covariance matrix,
Scattering,
Pattern recognition,
Availability,
Labeling,
Focusing,
Mathematics,
Computer science education,
Hyperspectral imaging"
Energy-efficient area monitoring for sensor networks,"The nodes in sensor networks must self-organize to monitor the target area as long as possible. Researchers at the Fundamental Computer Science Laboratory of Lille are developing strategies for selecting and updating an energy-efficient connected active sensor set that extends the network lifetime. We report on their work to optimize energy consumption in three separate problems: area coverage, request spreading, and data aggregation.",
Predicting source code changes by mining change history,"Software developers are often faced with modification tasks that involve source which is spread across a code base. Some dependencies between source code, such as those between source code written in different languages, are difficult to determine using existing static and dynamic analyses. To augment existing analyses and to help developers identify relevant source code during a modification task, we have developed an approach that applies data mining techniques to determine change patterns - sets of files that were changed together frequently in the past - from the change history of the code base. Our hypothesis is that the change patterns can be used to recommend potentially relevant source code to a developer performing a modification task. We show that this approach can reveal valuable dependencies by applying the approach to the Eclipse and Mozilla open source projects and by evaluating the predictability and interestingness of the recommendations produced for actual modification tasks on these systems.","History,
Data mining,
Association rules,
Pattern analysis,
Computer Society,
Software systems,
Computer languages,
Frequency,
Programming profession,
Computer science"
Sharing features: efficient boosting procedures for multiclass object detection,"We consider the problem of detecting a large number of different object classes in cluttered scenes. Traditional approaches require applying a battery of different classifiers to the image, which can be slow and require much training data. We present a multi-class boosting procedure (joint boosting) that reduces both the computational and sample complexity, by finding common features that can be shared across the classes. The detectors for each class are trained jointly, rather than independently. For a given performance level, the total number of features required is observed to scale approximately logarithmically with the number of classes. In addition, we find that the features selected by independently trained classifiers are often specific to the class, whereas the features selected by the jointly trained classifiers are more generic features, such as lines and edges.",
Constrained coverage for mobile sensor networks,"We consider the problem of self-deployment of a mobile sensor network. We are interested in a deployment strategy that maximizes the area coverage of the network with the constraint that each of the nodes has at least K neighbors, where K is a user-specified parameter. We propose an algorithm based on artificial potential fields which is distributed, scalable and does not require a prior map of the environment. Simulations establish that the resulting networks have the required degree with a high probability, are well connected and achieve good coverage. We present analytical results for the coverage achievable by uniform random and symmetrically tiled network configurations and use these to evaluate the performance of our algorithm.","Mobile robots,
Sensor systems,
Robot sensing systems,
Embedded system,
Taxonomy,
Laboratories,
Computer science,
Mobile computing,
Global Positioning System,
Fires"
The limits of localization using signal strength: a comparative study,"We characterize the fundamental limits of localization using signal strength in indoor environments. Signal strength approaches are attractive because they are widely applicable to wireless sensor networks and do not require additional localization hardware. We show that although a broad spectrum of algorithms can trade accuracy for precision, none has a significant advantage in localization performance. We found that using commodity 802.11 technology over a range of algorithms, approaches and environments, one can expect a median localization error of 10 ft and 97th percentile of 30 ft. We present strong evidence that these limitations are fundamental and that they are unlikely to transcend without a fundamentally more complex environmental models or additional localization infrastructure.","Hardware,
Wireless LAN,
Indoor environments,
Sampling methods,
Computer science,
Wireless sensor networks,
Level control,
Transfer functions,
Monitoring,
Routing"
On the representation of intuitionistic fuzzy t-norms and t-conorms,"Intuitionistic fuzzy sets form an extension of fuzzy sets: while fuzzy sets give a degree to which an element belongs to a set, intuitionistic fuzzy sets give both a membership degree and a nonmembership degree. The only constraint on those two degrees is that their sum must be smaller than or equal to 1. In fuzzy set theory, an important class of triangular norms and conorms is the class of continuous Archimedean nilpotent triangular norms and conorms. It has been shown that for such t-norms T there exists a permutation /spl phi/ of [0,1] such that T is the /spl phi/-transform of the Lukasiewicz t-norm. In this paper we introduce the notion of intuitionistic fuzzy t-norm and t-conorm, and investigate under which conditions a similar representation theorem can be obtained.","Fuzzy sets,
Fuzzy set theory,
Uncertainty,
Fuzzy reasoning,
Fuzzy systems,
Set theory,
Mathematics,
Computer science,
Mathematical model,
Databases"
Detection of optic disc in retinal images by means of a geometrical model of vessel structure,"We present here a new method to identify the position of the optic disc (OD) in retinal fundus images. The method is based on the preliminary detection of the main retinal vessels. All retinal vessels originate from the OD and their path follows a similar directional pattern (parabolic course) in all images. To describe the general direction of retinal vessels at any given position in the image, a geometrical parametric model was proposed, where two of the model parameters are the coordinates of the OD center. Using as experimental data samples of vessel centerline points and corresponding vessel directions, provided by any vessel identification procedure, model parameters were identified by means of a simulated annealing optimization technique. These estimated values provide the coordinates of the center of OD. A Matlab/spl reg/ prototype implementing this method was developed. An evaluation of the proposed procedure was performed using the set of 81 images from the STARE project, containing images from both normal and pathological subjects. The OD position was correctly identified in 79 out of 81 images (98%), even in rather difficult pathological situations.","Optical detectors,
Geometrical optics,
Structural discs,
Retina,
Solid modeling,
Mathematical model,
Retinal vessels,
Pathology,
Parametric statistics,
Simulated annealing"
Binary increase congestion control (BIC) for fast long-distance networks,"High-speed networks with large delays present a unique environment where TCP may have a problem utilizing the full bandwidth. Several congestion control proposals have been suggested to remedy this problem. The existing protocols consider mainly two properties: TCP friendliness and bandwidth scalability. That is, a protocol should not take away too much bandwidth from standard TCP flows while utilizing the full bandwidth of high-speed networks. This work presents another important constraint, namely, RTT (round trip time) unfairness where competing flows with different RTTs may consume vastly unfair bandwidth shares. Existing schemes have a severe RTT unfairness problem because the congestion window increase rate gets larger as the window grows ironically the very reason that makes them more scalable. RTT unfairness for high-speed networks occurs distinctly with drop tail routers for flows with large congestion windows where packet loss can be highly synchronized. After identifying the RTT unfairness problem of existing protocols, This work presents a new congestion control scheme that alleviates RTT unfairness while supporting TCP friendliness and bandwidth scalability. The proposed congestion control algorithm uses two window size control policies called additive increase and binary search increase. When the congestion window is large, additive increase with a large increment ensures square RTT unfairness as well as good scalability. Under small congestion windows, binary search increase supports TCP friendliness. The simulation results confirm these properties of the protocol.","Bandwidth,
Scalability,
High-speed networks,
Access protocols,
Remote monitoring,
Computer science,
Bit error rate,
Network interfaces,
Tail,
Internet"
Detecting unusual activity in video,"We present an unsupervised technique for detecting unusual activity in a large video set using many simple features. No complex activity models and no supervised feature selections are used. We divide the video into equal length segments and classify the extracted features into prototypes, from which a prototype-segment co-occurrence matrix is computed. Motivated by a similar problem in document-keyword analysis, we seek a correspondence relationship between prototypes and video segments which satisfies the transitive closure constraint. We show that an important sub-family of correspondence functions can be reduced to co-embedding prototypes and segments to N-D Euclidean space. We prove that an efficient, globally optimal algorithm exists for the co-embedding problem. Experiments on various real-life videos have validated our approach.","Event detection,
Feature extraction,
Prototypes,
Hidden Markov models,
Image segmentation,
Object detection,
Computer science,
Information science,
Layout,
Surveillance"
Fast portscan detection using sequential hypothesis testing,"Attackers routinely perform random portscans of IP addresses to find vulnerable servers to compromise. Network intrusion detection systems (NIDS) attempt to detect such behavior and flag these portscanners as malicious. An important need in such systems is prompt response: the sooner a NIDS detects malice, the lower the resulting damage. At the same time, a NIDS should not falsely implicate benign remote hosts as malicious. Balancing the goals of promptness and accuracy in detecting malicious scanners is a delicate and difficult task. We develop a connection between this problem and the theory of sequential hypothesis testing and show that one can model accesses to local IP addresses as a random walk on one of two stochastic processes, corresponding respectively to the access patterns of benign remote hosts and malicious ones. The detection problem then becomes one of observing a particular trajectory and inferring from it the most likely classification for the remote host. We use this insight to develop TRW (Threshold Random Walk), an online detection algorithm that identifies malicious remote hosts. Using an analysis of traces from two qualitatively different sites, we show that TRW requires a much smaller number of connection attempts (4 or 5 in practice) to detect malicious activity compared to previous schemes, while also providing theoretical bounds on the low (and configurable) probabilities of missed detection and false alarms. In summary, TRW performs significantly faster and also more accurately than other current solutions.","Sequential analysis,
Intrusion detection,
Web server,
Probes,
Laboratories,
Internet,
Network servers,
Reconnaissance,
Search engines,
Computer science"
Single-ISA heterogeneous multi-core architectures for multithreaded workload performance,"A single-ISA heterogeneous multi-core architecture is a chip multiprocessor composed of cores of varying size, performance, and complexity. This paper demonstrates that this architecture can provide significantly higher performance in the same area than a conventional chip multiprocessor. It does so by matching the various jobs of a diverse workload to the various cores. This type of architecture covers a spectrum of workloads particularly well, providing high single-thread performance when thread parallelism is low, and high throughput when thread parallelism is high. This paper examines two such architectures in detail, demonstrating dynamic core assignment policies that provide significant performance gains over naive assignment, and even outperform the best static assignment. It examines policies for heterogeneous architectures both with and without multithreading cores. One heterogeneous architecture we examine outperforms the comparable-area homogeneous architecture by up to 63%, and our best core assignment strategy achieves up to 31% speedup over a naive policy.","Computer architecture,
Throughput,
Yarn,
Parallel processing,
Performance gain,
Multithreading,
Delay,
Computer science,
Milling machines,
Microprocessors"
