Title,Abstract,Keywords
Android mobile security by detecting and classification of malware based on permissions using machine learning algorithms,"Android occupies a major share in the mobile application market. Android mobiles have become an easy target for the attackers. The main reason is the user ignorance in the process of installing and usage of the apps. Android malware can be detected based on the permissions it requests from the user. Several machine learning algorithms are being used in the detection of android malware based on the list of permissions enabled for each app. This paper makes an attempt to study the performance of some of the machine learning algorithms, viz., naïve Bayes, J48, Random Forest, Multi-class classifier and Multi-layer perceptron. Google play store 2015 and 2016 app data are used for normal apps and standard malware data sets are used in the evaluation. Multi-class classifier was found to be outperforming the other algorithms in terms of classification accuracy. Naïve Bayes classifier has outperformed as far as model construction time is concerned.","Malware,
Androids,
Humanoid robots,
Machine learning algorithms,
Mobile communication,
Feature extraction,
Data mining"
Efficient extreme learning machine with transfer functions for filter design,"This paper proposes a model based on a machine learning algorithm, extreme learning machine (ELM), and the pole-residue-based transfer function (TF) for parametric modeling of electromagnetic behavior of microwave components. Compared with the model based on the artificial neural network, the proposed ELM model can obtain the accurate results for microwave passive component design with the small training datasets due to its good iterative learning ability. The validity and efficiency of this proposed model is confirmed by a triple-mode filter.","Data models,
Training,
Microwave filters,
Optimization,
Testing,
Transfer functions,
Computational modeling"
Predictive analysis of diabetic patient data using machine learning and Hadoop,"Now days from health care industries large volume of data is generating. It is necessary to collect, store and process this data to discover knowledge from it and utilize it to take significant decisions. Diabetic Mellitus (DM) is from the Non Communicable Diseases (NCD), and lots of people are suffering from it. Now days, for developing countries such as India, DM has become a big health issue. The DM is one of the critical diseases which has long term complications associated with it and also follows with various health problems. With the help of technology, it is necessary to build a system that store and analyze the diabetic data and predict possible risks accordingly. Predictive analysis is a method that integrates various data mining techniques, machine learning algorithms and statistics that use current and past data sets to gain insight and predict future risks. In this work machine learning algorithm in Hadoop MapReduce environment are implemented for Pima Indian diabetes data set to find out missing values in it and to discover patterns from it. This work will be able to predict types of diabetes are widespread, related future risks and according to the risk level of patient the type of treatment can be provided.","Diabetes,
Classification algorithms,
Algorithm design and analysis,
Data mining,
Clustering algorithms,
Unsupervised learning"
AccurateML: Information-aggregation-based approximate processing for fast and accurate machine learning on MapReduce,"The growing demands of processing massive datasets have promoted irresistible trends of running machine learning applications on MapReduce. When processing large input data, it is often of greater values to produce fast and accurate enough approximate results than slow exact results. Existing techniques produce approximate results by processing parts of the input data, thus incurring large accuracy losses when using short job execution times, because all the skipped input data potentially contributes to result accuracy. We address this limitation by proposing AccurateML that aggregates information of input data in each map task to create small aggregated data points. These aggregated points enable all map tasks producing initial outputs quickly to save computation times and decrease the outputs' size to reduce communication times. Our approach further identifies the parts of input data most related to result accuracy, thus first using these parts to improve the produced outputs to minimize accuracy losses. We evaluated AccurateML using real machine learning applications and datasets. The results show: (i) it reduces execution times by 30 times with small accuracy losses compared to exact results; (ii) when using the same execution times, it achieves 2.71 times reductions in accuracy losses compared to existing approximate processing techniques.","Sparks,
Correlation,
Clustering algorithms,
Conferences,
Indexes,
Aggregates"
A CRF Based Machine Learning Approach for Biomedical Named Entity Recognition,"The amount of biomedical textual information available in the web becomes more and more. It is very difficult to extract the right information that users are interested in considering the size of documents in the biomedical literatures and databases. It is nearly impossible for human to process all these data and it is even difficult for computers to extract the information since it is not stored in structured format. Identifying the named entities and classifying them can help in extracting the useful information in the unstructured text documents. This paper presents a new method of utilizing biomedical knowledge by both exact matching of disease dictionary and adding semantic concept feature through UMLS semantic type filtering, in order to improve the human disease named entity recognition by machine learning. By engineering the concept semantic type into feature set, we demonstrate the importance of domain knowledge on machine learning based disease NER. The background knowledge enriches the representation of named entity and helps to disambiguate terms in the context thereby improves the overall NER performance.","Proteins,
Protein engineering,
Semantics,
Diseases,
Databases,
Dictionaries"
Analysis of banking data using machine learning,"In today's world large amount of data is generated in every field and banking industry is one of them. This data contains valuable information. Hence, it is very important to store, process, manage and analyze this data to extract knowledge from it. It helps to increase business profit. Banking industry plays very important role in economy of country. Customers are the main asset of the bank. Hence it is necessary to focus on problems faced by the banks. Here, we are working on customer retention and fraud detection. In this work, supervised artificial neural network algorithm is implemented for classification purpose.","Artificial neural networks,
Training,
Testing,
Machine learning algorithms,
Classification algorithms,
Data models,
Banking"
Prediction of User's Purchase Intention Based on Machine Learning,"In recent years, the use of machine learning methods to deal with the problem of user interest prediction has become a hot research direction in the field of electronic commerce. In the present stage, a naive Bayesian algorithm has the advantages of simple implementation and high classification efficiency. However, this method is too dependent on the distribution of samples in the sample space, and has the potential of instability. To this end, the decision tree method is introduced to deal with the problem of interest classification, and the innovative use of Localstorage technology in HTML5 to obtain the required the experimental data. Classification method uses the information entropy of the training data set to build the classification model, through the simple search of the classification model to complete the classification of unknown data items. Both theoretical analysis and experimental results show that the decision tree is used to deal with the problem of prediction of users' interests has obvious advantages in the efficiency and stability.","Decision trees,
Algorithm design and analysis,
Niobium,
Classification algorithms,
Data models,
Probability,
Tools"
Optimise web browsing on heterogeneous mobile platforms: A machine learning based approach,"Web browsing is an activity that billions of mobile users perform on a daily basis. Battery life is a primary concern to many mobile users who often find their phone has died at most inconvenient times. The heterogeneous multi-core architecture is a solution for energy-efficient processing. However, the current mobile web browsers rely on the operating system to exploit the underlying hardware, which has no knowledge of individual web contents and often leads to poor energy efficiency. This paper describes an automatic approach to render mobile web workloads for performance and energy efficiency. It achieves this by developing a machine learning based approach to predict which processor to use to run the web rendering engine and at what frequencies the processors should operate. Our predictor learns offline from a set of training web workloads. The built predictor is then integrated into the browser to predict the optimal processor configuration at runtime, taking into account the web workload characteristics and the optimisation goal: whether it is load time, energy consumption or a trade-off between them. We evaluate our approach on a representative ARM big.LITTLE mobile architecture using the hottest 500 webpages. Our approach achieves 80% of the performance delivered by an ideal predictor. We obtain, on average, 45%, 63.5% and 81% improvement respectively for load time, energy consumption and the energy delay product, when compared to the Linux heterogeneous multi-processing scheduler.","Mobile communication,
Rendering (computer graphics),
Optimization,
Energy consumption,
Browsers,
Measurement,
Feature extraction"
Cost estimation of civil construction projects using machine learning paradigm,"Adequate construction cost estimation is main factor in any type of construction projects. Forecasting cost of construction projects can be considered as difficult task. In this paper, Ordinary Least Square (OLS) method which is type ofa simple linear regression model is proposed to forecast iuture cost of construction projects. Ordinary Least Square method can be used to produce best solution and performs well when the dataset is small. Experiments were performed with 12 years of District Schedule Rates of Pune region from India to find out the accuracy of the model. The results show that proposed model gives 91% to 97% prediction accuracy.","Schedules,
Estimation,
Concrete,
Linear regression,
Predictive models,
Neural networks,
Fuzzy logic"
Analyzing road accident data using machine learning paradigms,"To determine the main factors associated with road traffic accidents is one of main objectives of accident data analysis. Due heterogeneity nature of road accident data makes analysis tricky. To overcome heterogeneity of data partitioning is used. The proposed method uses k-means clustering method as the main task of segmentation of road accident data. Further, association rule mining is applied to discover the situations related with the occurrence of the whole data set and the occurrence of clusters recognized by the k-means clustering algorithm. The combined result of k-means clustering and association rule produces major information.","Road accidents,
Roads,
Clustering algorithms,
Data mining,
Injuries"
Incremental and Decremental Extreme Learning Machine based on Generalized Inverse,"In online sequential applications, a machine learning model needs to have a self-updating ability to handle the situation, that the training set is changing. Conventional incremental extreme learning machine (ELM) and online sequential ELM are usually achieved in two approaches: directly updating the output weight and recursively computing the left pseudo inverse of the hidden layer output matrix. In this paper, we develop a novel solution for incremental and decremental ELM, via recursively updating and downdating the generalized inverse of the hidden layer output matrix. By preserving the global optimality and best generalization performance, our approach implements node incremental ELM (N-IELM) and sample incremental ELM (S-IELM) in a universal form, and overcomes the problem of self-starting and numerical instability in the conventional online sequential ELM. We also propose sample decremental ELM (S-DELM), which is the first decremental version of ELM. The experiments on regression and classification problems with real-world datasets demonstrate the feasibility and effectiveness of the proposed algorithms with encouraging performances.","Training,
Approximation error,
Machine learning algorithms,
Neurons,
Computational complexity,
Computational modeling,
Classification algorithms"
Joint Machine Learning and Game Theory for Rate Control in High Efficiency Video Coding,"In this paper, a joint machine learning and game theory modeling (MLGT) framework is proposed for inter frame coding tree unit (CTU) level bit allocation and rate control (RC) optimization in high efficiency video coding (HEVC). First, a support vector machine-based multi-classification scheme is proposed to improve the prediction accuracy of CTU-level rate-distortion (R-D) model. The legacy “chicken-and-egg” dilemma in video coding is proposed to be overcome by the learning-based R-D model. Second, a mixed R-D model-based cooperative bargaining game theory is proposed for bit allocation optimization, where the convexity of the mixed R-D model-based utility function is proved, and Nash bargaining solution is achieved by the proposed iterative solution search method. The minimum utility is adjusted by the reference coding distortion and frame-level quantization parameter (QP) change. Finally, intra frame QP and inter frame adaptive bit ratios are adjusted to make inter frames have more bit resources to maintain smooth quality and bit consumption in the bargaining game optimization. Experimental results demonstrate that the proposed MLGT-based RC method can achieve much better R-D performances, quality smoothness, bit rate accuracy, buffer control results, and subjective visual quality than the other state-of-the-art one-pass RC methods, and the achieved R-D performances are very close to the performance limits from the FixedQP method.","Optimization,
Bit rate,
Predictive models,
Game theory,
Video coding,
Encoding,
Image coding"
Implement of a 6-DOF manipulator with machine vision and machine learning algorithms,This paper explores the application of a Machine Vision and Machine Learning Algorithm to a Manipulator with six degrees of freedom (6-DOF). A Kinect sensor were used to extract images from a screen and obtain the relevant target information. Image processing was accomplished using a Scale-invariant feature transform (SIFT) Algorithm to capture image of the target object. The processed visual is rendered on the computer controller and Manipulator Learning is accomplished using a Reinforcement Learning Algorithm. Markov Decision Processes (MDP) were used to train the Manipulator to move to the location of the target object. Experimental results showed the Reinforcement Learning Algorithm proposed in this paper is effective and can be utilized on a 6-DOF Manipulator with reproducible results.,"Manipulators,
Feature extraction,
Learning (artificial intelligence),
Machine learning algorithms,
Machine vision,
Servosystems"
A multi-key compressed sensing and machine learning privacy preserving computing scheme,"Recently there has been a huge interest in secure and private cloud computing. In particular; to perform signal processing and machine learning tasks in the encrypted domain. Homomorphic encryption offers provably secure, asymmetric encryption solution to this problem, however, it comes with a high storage and computation cost. Compressed sensing (CS) and random projection (RP) approaches are much lighter; however, they lack privacy since the encryption uses a symmetric key which is the random projection matrix. A multi-key, compressed sensing encryption approach is proposed in this paper for performing basic generic computations. The computing architecture consists of a User, a Cloud (which stores encrypted data from an Owner), and a Trusted Third Party (TTP) which is responsible for distributing the random CS keys. The TTP also trains two machine learning modules; ML1 and ML2. ML1, used at the cloud, takes as input the multi-key encrypted data and produces an intermediate encrypted result. ML2, available at the user side, decrypts the results. This novel approach is much cheaper than homomorphic encryption in terms of data expansion, storage as well as encryption time. Also, it offers the privacy of the multi-keys. The proposed approach is applied on 2 generic computing tasks; namely, squared Euclidean distance and dot product. The developed approach is tested on the COREL image classification task using the squared Euclidean distance and on an autoregressive (AR) stock prediction task using the dot product.","Encryption,
Training,
Cloud computing,
Privacy,
Euclidean distance"
Machine learning techniques applied to prepaid subscribers: Case study on the telecom industry of Morocco,"In order to survive the fierce competition in today's telecommunication industry, it is mandatory to understand the need of customers who might think to move toward another competitor. Thus, assessing the churn prediction, which becomes a real concern in the telecom industry, is critical in predicting future trends of the industry. In this work, we wanted to determine the best and reliable prediction model in improving the competitiveness of Moroccan telecommunication sector. We focused on prepaid costumers, a group of subscribers that are unreliable, less committed to a provider, and they can end their services without prior notices. We used various machine learning techniques applied to Call Details Records (CDR) to analyze a dataset of 635997 subscribers and monitored their usage behaviors over a period of three months. The Visitor Location Register ID, which describes the locations where calls/SMS/Recharge and Data events were performed was also used to investigate the churning rate per different regions. Among models tested, we found that the Gradient Boosting Classifier (GBC) is the best classifier model with accuracy of 91% and f1 score of 89%. This model fits better the Churn prediction use case.","Telecommunications,
Predictive models,
Industries,
Classification algorithms,
Prediction algorithms,
Feature extraction,
Boosting"
A robust calibration and supervised machine learning reliability framework for digitally-assisted self-healing RFICs,"A robust calibration and supervised machine learning reliability framework has been developed to aid the circuit designer in the design and implementation of reliable digitally-reconfigurable self-healing RFICs. For calibration algorithm performance and reliability validation, we advocate the use of surrogate modeling, a supervised machine learning technique, which offers a significant reduction in the required computational complexity relative to relying solely on the execution of expensive circuit simulations. An RF phase rotator test case is used to show the robustness and utility of the developed self-healing reliability framework.","Calibration,
Integrated circuit modeling,
Computational modeling,
Radiofrequency integrated circuits,
Reliability engineering,
Algorithm design and analysis"
Facial recognition with PCA and machine learning methods,"Facial recognition is a challenging problem in image processing and machine learning areas. Since widespread applications of facial recognition make it a valuable research topic, this work tries to develop some new facial recognition systems that have both high recognition accuracy and fast running speed. Efforts are made to design facial recognition systems by combining different algorithms. Comparisons and evaluations of recognition accuracy and running speed show that PCA + SVM achieves the best recognition result, which is over 95% for certain training data and eigenface sizes. Also, PCA + KNN achieves the balance between recognition accuracy and running speed.","Support vector machines,
Face recognition,
Training data,
Face,
Principal component analysis,
Databases,
Testing"
From User Demand to Software Service: Using Machine Learning to Automate the Requirements Specification Process,"Bridging the gap between informal, imprecise, and vague user requirements descriptions and precise formalized specifications is the main task of requirements engineering. Techniques such as interviews or story telling are used when requirements engineers try to identify a user's needs. The requirements specification process is typically done in a dialogue between users, domain experts, and requirements engineers. In our research, we aim at automating the specification of requirements. The idea is to distinguish between untrained users and trained users, and to exploit domain knowledge learned from previous runs of our system. We let untrained users provide unstructured natural language descriptions, while we allow trained users to provide examples of behavioral descriptions. In both cases, our goal is to synthesize formal requirements models similar to statecharts. From requirements specification processes with trained users, behavioral ontologies are learned which are later used to support the requirements specification process for untrained users. Our research method is original in combining natural language processing and search-based techniques for the synthesis of requirements specifications. Our work is embedded in a larger project that aims at automating the whole software development and deployment process in envisioned future software service markets.","Software,
Unified modeling language,
Requirements engineering,
Ontologies,
Search problems,
Natural languages"
Using Supervised Machine Learning to Automatically Build Relevance Judgments for a Test Collection,"This paper describes a new approach to building the query based relevance sets (qrels) or relevance judgments for a test collection automatically without using any human intervention. The methods we describe use supervised machine learning algorithms, namely the Naïve Bayes classifier and the Support Vector Machine (SVM). We achieve better Kendall's tau and Spearman correlation results between the TREC system ranking using the newly generated qrels and the ranking obtained from using the human-built qrels than previous baselines. We also apply a variation of these approaches by using the doc2vec representation of the documents rather than using the traditional tf-idf representation.","Correlation,
Niobium,
Support vector machines,
Training,
Buildings,
Machine learning algorithms,
Information retrieval"
The application of machine learning in RCS calculation for antenna-radome system,"In this paper, a method based on machine learning and modified physical optics method is proposed for calculating the radar cross section (RCS) of the antenna-radome system. The scattering mechanism of the antenna-random system is estimated by the Multilayer Perceptron (MLP) model and the measured data in the past is analyzed. The back-propagation algorithm is chosen to train the machine learning model. In the modified physical optics method, the FSS layer is equated as an anisotropic medium, the relationship of the frequency response of the FSS layer with the incident angle, polarization and frequency is estimated by the function fitting method to improve current calculation accuracy on the radome surface. Finally the results calculated by the method proposed in this paper are validated by a real antenna-radome system.","Frequency selective surfaces,
Antenna measurements,
Fitting,
Radar antennas,
Physical optics"
Activation-Kernel Extraction through Machine Learning,"Machine Learning flooded many research fields, including Electronic Design Automation (EDA). The availability of algorithms that can solve complex problems through generic rule formulations represent a fresh opportunity to improve existing design paradigms. In this work we investigate the use of machine learning to manipulate logic circuits. More specifically, we envision the use of Classification and Regression Trees (CARTs) as tools for modeling generic Boolean functions through a representative subset of core expressions, what we call the activation kernels. Experiments conducted on a subset of open-source benchmarks demonstrate that CARTs are indeed able to identify the activation kernels that cover whole Boolean functions with a high degree of accuracy (89% on average). In order to quantify other figures of merit, we also provide a physical implementation of such activation kernels. Results show that the obtained circuits are amazingly smaller than standard-cell based circuits synthesized through a classical logic synthesis flow (16X less devices on average).","Kernel,
Training,
Logic functions,
Input variables,
Tools,
Optimization"
A Machine Learning Approach towards Detecting Extreme Adopters in Digital Communities,"In this study we try to identify extreme adopters on a discussion forum using machine learning. An extreme adopter is a user that has adopted a high level of a community-specific jargon and therefore can be seen as a user that has a high degree of identification with the community. The dataset that we consider consists of a Swedish xenophobic discussion forum where we use a machine learning approach to identify extreme adopters using a number of linguistic features that are independent on the dataset and the community. The results indicates that it is possible to separate these extreme adopters from the rest of the discussants on the discussion forum with more than 80% accuracy. Since the linguistic features that we use are highly domain independent, the results indicates that there is a possibility to use this kind of techniques to identify extreme adopters within other communities as well.","Discussion forums,
Support vector machines,
Pragmatics,
Manuals,
Radio frequency,
Electronic mail,
Social network services"
Enhancing PUF reliability by machine learning,"Physical Unclonable Functions (PUFs) are promising security primitives for device authentication and key generation. This paper proposes a two-step methodology to improve the reliability of PUF under noisy conditions. The first step involves acquiring the parameters of PUF models by using machine learning algorithms. The second step then utilizes these obtained parameters to improve the reliability of PUFs by selectively choosing challenge-response pairs (CRPs) for authentication. Two distinct algorithms for improving the reliability of multiplexer (MUX) PUF, i.e., total delay difference thresholding and sensitive hits grouping, are presented. It is important to note that the methodology can be easily applied to other types of PUFs as well. Our experimental results show that the reliability of PUF-based authentication can be significantly improved by the proposed approaches. For example, in one experimental setting, the reliability of an MUX PUF is improved from 89.75% to 94.07% usmg total delay difference thresholding, while 89.30% of generated challenges are stored. As opposed to total delay difference thresholding, sensitive bits grouping possesses higher efficiency, as it can produce reliable CRPs directly. Our experimental results show that the reliability can be improved to 96.91% under the same setting, when we group 12 bits in the challenge vector of a 128-stage MUX PUF.",
On the Protection of Private Information in Machine Learning Systems: Two Recent Approches,"The recent, remarkable growth of machine learning has led to intense interest in the privacy of the data on which machine learning relies, and to new techniques for preserving privacy. However, older ideas about privacy may well remain valid and useful. This note reviews two recent works on privacy in the light of the wisdom of some of the early literature, in particular the principles distilled by Saltzer and Schroeder in the 1970s.","Privacy,
Training data,
Noise measurement,
Training,
Learning systems,
Data privacy,
Data models"
