Title,Abstract,Keywords
Lazy Release Consistency for Software Distributed Shared Memory,"Relaxed memory consistency models, such as release consistency, were introduced in order to reduce the impact of re mote memory access latency in both software and hardware distributed shared memory (DSM). However, in a software DSM, it is also important to reduce the number of messages and the amount of data exchanged for remote memory access. Lazy release consistency is a new algorithm for implementing release consistency that lazily pulls modifications across the interconnect only when necessary. Trace- driven simulation using the SPLASH benchmarks indicates that lazy release consistency reduces both the number of messages and the amount of data transferred between processors. These reductions are especially significant for pro- grams that exhibit false sharing and make extensive use of locks.",
Performance of optical flow techniques,"The performance of six optical flow techniques is compared, emphasizing measurement accuracy. The most accurate methods are found to be the local differential approaches, where nu is computed explicitly in terms of a locally constant or linear model. Techniques using global smoothness constraints appear to produce visually attractive flow fields, but in general seem to be accurate enough for qualitative use only and insufficient as precursors to the computations of egomotion and 3D structures. It is found that some form of confidence measure/threshold is crucial for all techniques in order to separate the inaccurate from the accurate. Drawbacks of the six techniques are discussed.",
Main memory database systems: an overview,"Main memory database systems (MMDBs) store their data in main physical memory and provide very high-speed access. Conventional database systems are optimized for the particular characteristics of disk storage mechanisms. Memory resident systems, on the other hand, use different optimizations to structure and organize data, as well as to make it reliable. The authors survey the major memory residence optimizations and briefly discuss some of the MMDBs that have been designed or implemented.",
The performance of consistent checkpointing,"Consistent checkpointing provides transparent fault tolerance for long-running distributed applications. Performance measurements of an implementation of consistent checkpointing are described. The measurements show that consistent checkpointing performs remarkably well. Eight computation-intensive distributed applications were executed on a network of 16 diskless Sun-3/60 workstations, and the performance without checkpointing was compared to the performance with consistent checkpoints taken at two-minute intervals. For six of the eight applications, the running time increased by less than 1% as a result of the checkpointing. The highest overhead measured was 5.8%. Incremental checkpointing and copy-on write checkpointing were the most effective techniques in lowering the running time overhead. It is argued that these measurements show that consistent checkpointing is an efficient way to provide fault tolerance for long-running distributed applications.",
"Manetho: transparent roll back-recovery with low overhead, limited rollback, and fast output commit","Manetho is a new transparent rollback-recovery protocol for long-running distributed computations. It uses a novel combination of antecedence graph maintenance, uncoordinated checkpointing, and sender-based message logging. Manetho simultaneously achieves the advantages of pessimistic message logging, namely limited rollback and, fast output commit, and the advantage of optimistic message logging, namely low failure-free overhead. These advantages come at the expense of a complex recovery scheme.",
Proof verification and hardness of approximation problems,"The class PCP(f(n),g(n)) consists of all languages L for which there exists a polynomial-time probabilistic oracle machine that used O(f(n)) random bits, queries O(g(n)) bits of its oracle and behaves as follows: If x in L then there exists an oracle y such that the machine accepts for all random choices but if x not in L then for every oracle y the machine rejects with high probability. Arora and Safra (1992) characterized NP as PCP(log n, (loglogn)/sup O(1)/). The authors improve on their result by showing that NP=PCP(logn, 1). The result has the following consequences: (1) MAXSNP-hard problems (e.g. metric TSP, MAX-SAT, MAX-CUT) do not have polynomial time approximation schemes unless P=NP; and (2) for some epsilon >0 the size of the maximal clique in a graph cannot be approximated within a factor of n/sup epsilon / unless P=NP.",
Estimating the probability of failure when testing reveals no failures,"Formulas for estimating the probability of failure when testing reveals no errors are introduced. These formulas incorporate random testing results, information about the input distribution; and prior assumptions about the probability of failure of the software. The formulas are not restricted to equally likely input distributions, and the probability of failure estimate can be adjusted when assumptions about the input distribution change. The formulas are based on a discrete sample space statistical model of software and include Bayesian prior assumptions. Reusable software and software in life-critical applications are particularly appropriate candidates for this type of analysis.",
DDM-a cache-only memory architecture,"The Data Diffusion Machine (DDM), a cache-only memory architecture (COMA) that relies on a hierarchical network structure, is described. The key ideas behind DDM are introduced by describing a small machine, which could be a COMA on its own or a subsystem of a larger COMA, and its protocol. A large machine with hundreds of processors is also described. The DDM prototype project is discussed, and simulated performance results are presented.",
3-D surface description from binocular stereo,"A stereo vision system that attempts to achieve robustness with respect to scene characteristics, from textured outdoor scenes to environments composed of highly regular man-made objects is presented. It integrates area-based and feature-based primitives. The area-based processing provides a dense disparity map, and the feature-based processing provides an accurate location of discontinuities. An area-based cross correlation, an ordering constraint, and a weak surface smoothness assumption are used to produce an initial disparity map. This disparity map is only a blurred version of the true one because of the smoothing introduced by the cross correlation. The problem can be reduced by introducing edge information. The disparity map is smoothed and the unsupported points removed. This method gives an active role to edgels parallel to the epipolar lines, whereas they are discarded in most feature-based systems. Very good results have been obtained on complex scenes in different domains.",
Noniterative subspace tracking,"A rank-one spherical subspace update that is appropriate for subspace-based methods like MUSIC and minimum norm is introduced. This noniterative, highly parallel, numerically stabilized, subspace update is closely related to rank-one eigenstructure updating. However, a rank-one subspace update involves less computation than simple rank-one correlation accumulation. Moreover. The frequency tracking capabilities of the noniterative subspace update are virtually identical to and in some case more robust than the more computationally expensive eigen-based methods.",
Motion estimation from tagged MR image sequences,"A method for reconstructing motion from sequences of tagged magnetic resonance (MR) images is presented. MR tagging is used to create a spatial pattern of varying magnetization so that objects which may otherwise have constant intensity are textured, which reduces the motion ambiguity associated with the aperture problem in computer vision. To compensate for the decay of the tag pattern, a new optical flow algorithm is developed and implemented. The resulting estimated velocity field is then used to recursively update the implied motion reference map over time, thereby tracking the motion of individual particles. If a segmentation of the object is known at the time the tag pattern is created, then an object may be selectively tracked, using the estimated reference map to update the object's position as time progresses. Results are shown for both simulated and actual MR phantom data.",
Optimization neural networks for the segmentation of magnetic resonance images,The application of the Hopfield neural network for the multispectral unsupervised classification of MR images is reported. Winner-take-all neurons were used to obtain a crisp classification map using proton density-weighted and T/sub 2/-weighted images in the head. The preliminary studies indicate that the number of iterations needed to reach 'good' solutions was nearly constant with the number of clusters chosen for the problem.,
Structural testing of concurrent programs,"Although structural testing techniques are among the weakest available with regard to developing confidence in sequential programs, they are not without merit. The authors extend the notion of structural testing criteria to concurrent programs and propose a hierarchy of supporting structural testing techniques. Coverage criteria described include concurrency state coverage, state transition coverage and synchronization coverage. Requisite support tools include a static concurrency analyzer and either a program transformation system or a powerful run-time monitor. Also helpful is a controllable run-time scheduler. The techniques proposed are suitable for Ada or CSP-like languages. Best results are obtained for programs having only static naming of tasking objects.",
Alias-free generalized discrete-time time-frequency distributions,"A definition of generalized discrete-time time-frequency distribution that utilizes all of the outer product terms from a data sequence, so that one can avoid aliasing, is introduced. The new approach provides (1) proper implementation of the discrete-time spectrogram, (2) correct evaluation of the instantaneous frequency of the underlying continuous-time signal, and (3) correct frequency marginal. The formulation provides a unified framework for implementing members of Cohen's class, which was formulated in the continuous-time domain. Some requirements for the discrete-time kernel in the new approach are discussed in association with desirable distribution properties. Some experimental results are provided to illustrate the features of the proposed method.",
Managing bandwidth in ATM networks with bursty traffic,"Three approaches to the bandwidth management problem that have been proposed and studied by various groups are reviewed to illustrate three distinctly different approaches and identify their strengths and weaknesses. Based on these approaches, a bandwidth management and congestion control scheme for asynchronous transfer mode (ATM) networks that supports both point-to-point and one-to-many multicast virtual circuits is proposed. It is shown that the method can handle fully heterogeneous traffic and can be effectively implemented. The algorithm for making virtual circuit acceptance decisions is straightforward and fast, and the hardware mechanisms needed to implement buffer allocation and traffic monitoring at the user-network interface have acceptable complexities. It is also shown, through numerical examples, that the approach can achieve reasonable link efficiencies even in the presence of very bursty traffic. No advance reservation required, simplifying the interface between the network and the user and avoiding an initial network round trip delay before data can be transmitted.","Bandwidth,
Intelligent networks,
Telecommunication traffic,
Traffic control,
Circuits,
Asynchronous transfer mode,
Computer network management,
Computer science,
National electric code,
Resource management"
Symbolic model checking for real-time systems,"Finite-state programs over real-numbered time in a guarded-command language with real-valued clocks are described. Model checking answers the question of which states of a real-time program satisfy a branching-time specification. An algorithm that computes this set of states symbolically as a fixpoint of a functional on state predicates, without constructing the state space, is given.",
The grid protocol: a high performance scheme for maintaining replicated data,"A new protocol for maintaining replicated data that can provide both high data availability and low response time is presented. In the protocol, the nodes are organized in a logical grid. Existing protocols are designed primarily to achieve high availability by updating a large fraction of the copies, which provides some (although not significant) load sharing. In the new protocol, transaction processing is shared effectively among nodes storing copies of the data, and both the response time experienced by transactions and the system throughput are improved significantly. The authors analyze the availability of the new protocol and use simulation to study the effect of load sharing on the response time of transactions. They also compare the new protocol with a voting-based scheme.",
A cognitive-map-based approach to the coordination of distributed cooperative agents,"A partial taxonomy for cognitive maps is provided. The notions of NPN (negative-positive-neural) logic, NPN relations, coupled-type neurons, and coupled-type neural networks are introduced and used as a framework for cognitive map modeling. D-POOL a cognitive-map-based architecture for the coordination of distributed cooperative agents, is presented. D-POOL consists of a collection of distributed nodes. Each node is a cognitive-map-based metalevel system coupled with a local expert/database system (or agent). To solve a problem, a local node first pools cognitive maps from relevant agents in an NPN relation that retains both negative and positive assertions. New cognitive maps are then derived and focuses of attentions are generated. With the focuses, a solution is proposed by the local node and passed to the remote systems. The remote systems respond to the proposal, and D-POOL strives for a cooperative or compromised solution through coherent communication and perspective sharing. The utility of D-POOL is demonstrated using two examples in distributed group decision support.",
A portable multimedia terminal,"A personal communications system (PCS) that centers on integration of services to provide access to data and communications using a specialized, wireless multimedia terminal is described. The possible applications and support systems for such a terminal are outlined. Several of the major design issues behind portable multimedia terminals, including spectrally efficient picocellular networking, low-power digital design, video data compression, and integrated wireless RF transceivers, are discussed. It is argued that optimizing performance in each of these areas is crucial in meeting the performance requirements of the overall system and providing a small, lightweight terminal for personal communications.",
Construction of asymptotically good low-rate error-correcting codes through pseudo-random graphs,"A novel technique, based on the pseudo-random properties of certain graphs known as expanders, is used to obtain novel simple explicit constructions of asymptotically good codes. In one of the constructions, the expanders are used to enhance Justesen codes by replicating, shuffling, and then regrouping the code coordinates. For any fixed (small) rate, and for a sufficiently large alphabet, the codes thus obtained lie above the Zyablov bound. Using these codes as outer codes in a concatenated scheme, a second asymptotic good construction is obtained which applies to small alphabets (say, GF(2)) as well. Although these concatenated codes lie below the Zyablov bound, they are still superior to previously known explicit constructions in the zero-rate neighborhood.<>","Error correction codes,
Concatenated codes,
Graph theory,
Information theory,
Mathematics,
Computer science,
Encoding,
Reed-Solomon codes"
Global optimization of a neural network-hidden Markov model hybrid,"The integration of multilayered and recurrent artificial neural networks (ANNs) with hidden Markov models (HMMs) is addressed. ANNs are suitable for approximating functions that compute new acoustic parameters, whereas HMMs have been proven successful at modeling the temporal structure of the speech signal. In the approach described, the ANN outputs constitute the sequence of observation vectors for the HMM. An algorithm is proposed for global optimization of all the parameters. Results on speaker-independent recognition experiments using this integrated ANN-HMM system on the TIMIT continuous speech database are reported.","Neural networks,
Hidden Markov models,
Artificial neural networks,
Computer science,
Speech analysis,
Automatic speech recognition,
Intelligent robots,
Parameter estimation,
Speech recognition,
Multi-layer neural network"
T: A Multithreaded Massively Parallel Architecture,"What should the architecture of each node in a general purpose, massively parallel architecture (MPA) be? We frame the question in concrete terms by describing two fundamental problems that must be solved well in any general purpose MPA. From this, we systematically develop the required logical organization of an MPA node, and present some details of *T (pronounced Start), a concrete architecture designed to these requirements. *T is a direct descendant of dynamic dataflow architectures, and unifies them with von Neumann architectures. We discuss a hand-compiled example and some compilation issues.",
An approach to regression testing using slicing,"The authors present a novel approach to data-flow-based regression testing that uses slicing type algorithms to explicitly detect definition-use pairs that are affected by a program change. An important benefit of the slicing technique is that, unlike previous techniques, no data flow history is needed nor is the recomputation of data flow for the entire program required to detect affected definition-use pairs. The program changes drive the recomputation of the required partial data flow through slicing. Another advantage is that the proposed technique achieves the same testing coverage as a complete retest of the program without the need for maintaining and updating a test suite.",
Communicating real-time state machines,"Communicating real-time state machines (CRSMs), a complete and executable notation for specifying concurrent real-time systems including the monitored and controlled physical environment, are introduced. They are essentially state machines that communicate synchronously in a manner much like the input-output in Hoare's CSP. In addition, CRSMs have a novel and small set of facilities for describing timing properties and accessing real time. The author defines the CRSM language, gives many examples of its use in requirements specification, outlines an algorithm for executing or simulating CRSMs, introduces some techniques for reasoning about the specifications, and discusses some open problems and issues.",
On updating signal subspaces,"The authors develop an algorithm for adaptively estimating the noise subspace of a data matrix, as is required in signal processing applications employing the 'signal subspace' approach. The noise subspace is estimated using a rank-revealing QR factorization instead of the more expensive singular value or eigenvalue decompositions. Using incremental condition estimation to monitor the smallest singular values of triangular matrices, the authors can update the rank-revealing triangular factorization inexpensively when new rows are added and old rows are deleted. Experiments demonstrate that the new approach usually requires O(n/sup 2/) work to update an n*n matrix, and that it accurately tracks the noise subspace.",
Fuzzy Kohonen clustering networks,"The authors propose a fuzzy Kohonen clustering network which integrates the fuzzy c-means (FCM) model into the learning rate and updating strategies of the Kohonen network. This yields an optimization problem related to FCM, and the numerical results show improved convergence as well as reduced labeling errors. It is proved that the proposed scheme is equivalent to the c-means algorithms. The new method can be viewed as a Kohonen type of FCM, but it is self-organizing, since the size of the update neighborhood and the learning rate in the competitive layer are automatically adjusted during learning. Anderson's IRIS data were used to illustrate this method. The results are compared with the standard Kohonen approach.","Convergence of numerical methods,
Labeling,
Iris"
Characteristics of spontaneous electrical discharging of various insulators in space radiations,"Sixteen samples of standard insulating materials with electrodes were exposed to the full variety of the earth's space radiation belts on the CRRES (Combined Release and Radiation Effects Satellite) for 14 months. Spontaneous discharges were recorded for each sample and were compared to the radiation levels, which were simultaneously monitored. Samples with the most exposed insulator surface (not metallized) pulsed most frequently. Most of the pulses were less than 50 V on 50 Omega . Pulsing correlated weakly with electron flux, but no correlation with proton flux could be discerned. The pulse rate per unit electron flux was initially small, rose continuously for seven months, and then fell slightly during the last seven months. The pulsing rate decayed when the satellite left the electron belts. The decay became more rapid after seven months. There seem to be two kinds of pulses which exhibit differing statistics. One kind dominated during the first seven months, the other during the last seven months. This may be related to the fact that it took several months for electric fields in the samples to approach steady-state levels. A computer simulation predicts the temporal charging of the insulators by the high-energy electron flux.","Electrons,
Insulation,
Belts,
Satellites,
Electrodes,
Earth,
Radiation effects,
Radiation monitoring,
Surface discharges,
Metallization"
Multicasting for multimedia applications,"The authors investigate multicast routing for high-bandwidth delay-sensitive applications in a point-to-point network as an optimization problem. They associate an edge cost and an edge delay with each edge in the network. The problem is to construct a tree spanning the destination nodes, such that it has the least cost, and so that the delay on the path from the source to each destination is bounded. Since the problem is computationally intractable, the authors present an efficient approximation algorithm. Experimental results through simulations show that the performance of the heuristic is near optimal.",
An efficient implementation of Boolean functions as self-timed circuits,"The authors propose a general synthesis method for efficiently implementing any family of Boolean functions over a set of variables, as a self-timed logic module. Interval temporal logic is used to express the constraints that are formulated for the self-timed logic module. A method is provided for proving the correct behavior of the designed circuit, by showing that it obeys all the functional constraints. The resulting circuit is compared with alternative proposed self-timed methodologies. This approach is shown to require less gates than other methods. The proposed method is appropriate for automatic synthesis of self-timed systems. A formal proof of correctness is provided.",
Learning with limited numerical precision using the cascade-correlation algorithm,"A key question in the design of specialized hardware for simulation of neural networks is whether fixed-point arithmetic of limited numerical precision can be used with existing learning algorithms. An empirical study of the effects of limited precision in cascade-correlation networks on three different learning problems is presented. It is shown that learning can fail abruptly as the precision of network weights or weight-update calculations is reduced below a certain level, typically about 13 bits including the sign. Techniques for dynamic rescaling and probabilistic rounding that allow reliable convergence down to 7 bits of precision or less, with only a small and gradual reduction in the quality of the solutions, are introduced.","Neural networks,
Algorithm design and analysis,
Neural network hardware,
Computational modeling,
Computer networks,
Predictive models,
Computer science,
Arithmetic,
Computer architecture,
Computer simulation"
Derivation of phase statistics from the Mueller matrix,"To answer the question of what radar polarimetry has to offer to the remote sensing of random media, statistics of the phase difference of the scattering matrix elements must be studied. Recent polarimetric measurements of rough surfaces have indicated that the statistical parameters of the phase difference (mean, standard deviation, etc.) are very sensitive to some of the physical parameters. In this paper the probability density function of the phase differences is derived from the Mueller matrix, assuming that the elements of the scattering matrix are jointly Gaussian. It is shown that the probability density functions of the copolarized and cross-polarized phase differences are similar in form, and each can be determined by two parameters (α and ζ) completely. The expressions for the probability density functions are verified by comparing the histograms, the mean, and the standard deviations of phase differences derived directly from polarimetric measurements of a variety of rough surfaces to the probability density function, its mean, and standard deviation derived from the Mueller matrices of the same data. The expressions for the probability density functions are of special interest for noncoherent polarimetric radars and noncoherent polarimetric models for random media such as vector radiative transfer.","Covariance matrices,
Phase measurement,
Radar scattering,
Soil measurements,
Radar polarimetry,
Radar measurements"
Probabilistic checking of proofs; a new characterization of NP,"The authors give a new characterization of NP: the class NP contains exactly those languages L for which membership proofs (a proof that an input x is in L) can be verified probabilistically in polynomial time using logarithmic number of random bits and sub-logarithmic number of queries to the proof. This is a non-relativizing characterization of NP. They discuss implications of this characterization; specifically, they show that approximating clique (or independent set) is NP-hard.",
Specification-based test oracles for reactive systems,"The testing process is typically systematic in test data se- lection and test execution. For the most part, however, the effective use of test oracles has been neglected, even though they are a critical component of the testing process. Test or- acles prescribe acceptable behavior for test execution. In the absence of judging test results with formal oracles, testing does not achieve its goal of revealing failures or assuring cor- rect behavior in a practical manner; manual result checking is neither reliable nor cost-effective. We argue that test oracles should be derived from specifications in conjunction with testing criteria, represented in a common form, and their use made integral to the test- ing process. For complex, reactive systems, oracles must reflect the multiparadigm nature of the required behavior. Such systems are often specified using multiple languages, each selected for its utility specifying in a particular computational paradigm. Thus, we are developing an approach for deriving and using oracles based on multiparadigm and multilingual specifications to enable the verification of test results for reactive systems as well as less complex systems.",
Some defects in finite-difference edge finders,"This work illustrates and explains various artifacts in the output of five finite difference edge finders, those of J.F. Canny (1983, 1986), R.A. Boie et al. (1986) and R.A. Boie and I.J. Cox (1987), and three variations on that of D. Marr and E.C. Hildreth (1980), reimplemented with a common output format and method of noise suppression. These artifacts include gaps in boundaries, spurious boundaries, and deformation of region shape.","Finite difference methods,
Topology,
Shape,
Laplace equations,
Noise shaping,
Algorithm design and analysis,
Petroleum,
Computer science,
Cities and towns,
Uncertainty"
Distributed constraint satisfaction for formalizing distributed problem solving,"Viewing cooperative distributed problem solving (CDPS) as distributed constraint satisfaction provides a useful formalism for characterizing CDPS techniques. This formalism and algorithms for solving distributed constraint satisfaction problems (DCSPs) are compared. A technique called asynchronous backtracking that allows agents to act asynchronously and concurrently, in contrast to the traditional sequential backtracking techniques used in constraint satisfaction problems, is presented. Experimental results show that solving DCSPs in a distributed fashion is worthwhile when the problems solved by individual agents are loosely coupled.",
The power test for data dependence,"A data dependence decision algorithm called the power test is introduced. The power test is a combination of the extended GCD algorithm and the Fourier-Motzkin method to eliminate variables in a system of inequalities. This is the first test that can generate the information needed for some advanced transformations, and that can handle complex simultaneous loop limits. Previous work in data dependence decision algorithms is reviewed. Some examples which motivated the development of this test are examined, including those which demonstrate the additional power of the power test. Although it may be too expensive for use as a general-purpose dependence test in a compiler, the power test has proved useful in an interactive program restructuring environment.",
Protocol conformance testing using multiple UIO sequences,"Automatic generation of conformance test sequences for communication protocols by means of unique input/output (UIO) sequences is addressed. It is shown that if multiple minimum-length UIO sequences are computed for each state of the finite-state-machine (FSM) specification, then the length of the resulting test sequence is significantly reduced without an appreciable increase in the time needed to compute the sequence. An algorithm for assignment of the multiple UIO sequences is given. This algorithm, which is based on network flow, is polynomial in the number of states and transitions of the FSM and is effective in reducing the overall length of the test sequence.",
Correction of distortion in endoscope images,"Images formed with endoscopes suffer from a spatial distortion due to the wide-angle nature of the endoscope's objective lens. This change in the size of objects with position precludes quantitative measurement of the area of the objects, which is important in endoscopy for accurately measuring ulcer and lesion sizes over time. A method for correcting the distortion characteristic of endoscope images is presented. A polynomial correction formula was developed for the endoscope lens and validated by comparing quantitative test areas before and after the distortion correction. The distortion correction has been incorporated into a computer program that could readily be applied to electronic images obtained at endoscopy using a desk-top computer. The research presented here is a key step towards the quantitative determination of the area of regions of interest in endoscopy.",
Partitioned Register Files For VLIWs: A Preliminary Analysis Of Tradeoffs,,
Optimal synchronous capacity allocation for hard real-time communications with the timed token protocol,"The authors study the problem of transmitting synchronous messages before their deadlines in communication networks where the timed token medium access control protocol is employed. Synchronous capacity, defined as the maximum time for which a node can transmit its synchronous message every time it receives the token, is a key parameter in the control of synchronous message transmission. To ensure the transmission of synchronous messages before their deadlines, synchronous capacities must be property allocated to individual nodes. The authors develop and analyze an optimal synchronous capacity allocation scheme. An optimal scheme can allocate the synchronous capacities in such a way that the synchronous message deadlines are guaranteed if there exists any allocation scheme that can do so. The optimality of the allocation scheme proposed here is formally proved, and the bounds for its worst case achievable utilization are derived.",
"GENOA - A Customizable, Language- And Front-end Independent Code Analyzer","Programmers working on large software systems spend a great deal of time examining code and trying to understand it. Code Analysis tools (e.g., cross referencing tools such as CIA and Cscope) can be very helpful in this process. In this paper we describe GENOA, an application generator that can produce a whole range of useful code analysis tools. GENOA is designed to be language- and front-end independent; it can be interfaced to any front-end for any language that produces an attributed parse tree, simply by writing an interface spec- ification. While GENOA programs can perform arbitrary analyses on the parse tree, the GENOA language has special, compact iteration operators that are tuned for expressing simple, polynomial time analysis programs; in fact, there is a useful sublanguage of GENOA that can express precisely all (and only) polynomial time (PTIME) analysis prograrns on parse-trees. Thus, we argue that GENOA is a convenient ""little language"" to implement simple, fast analysis tools. We describe the system, provide several practical examples, and present complexity and expressivity results for the abovementioned sublanguage of GENOA.","Programming profession,
Performance analysis,
Computer languages,
Costs,
Software systems,
Data mining,
Writing,
Polynomials,
Information systems,
Computer science"
Simplifying Neural Networks by Soft Weight-Sharing,"One way of simplifying neural networks so they generalize better is to add an extra term to the error function that will penalize complexity. Simple versions of this approach include penalizing the sum of the squares of the weights or penalizing the number of nonzero weights. We propose a more complicated penalty term in which the distribution of weight values is modeled as a mixture of multiple gaussians. A set of weights is simple if the weights have high probability density under the mixture model. This can be achieved by clustering the weights into subsets with the weights in each cluster having very similar values. Since we do not know the appropriate means or variances of the clusters in advance, we allow the parameters of the mixture model to adapt at the same time as the network learns. Simulations on two different problems demonstrate that this complexity term is more effective than previous complexity terms.",
An efficient algorithm for finding all solutions of piecewise-linear resistive circuits,"An efficient algorithm for finding all solutions of piecewise-linear resistive circuits is presented. First, a technique that substantially reduces the number of function evaluations needed in the piecewise-linear modeling process is proposed. Then a simple and efficient sign test is proposed that remarkably reduces the number of linear simultaneous equations to be solved for finding all solutions. An effective technique that makes the sign test even more efficient is introduced. All of the techniques exploit the separability of nonlinear mappings. Some numerical examples are given, and it is shown that all solutions are computed rapidly. The algorithm is simple and efficient, and can be easily programmed.",
Scheduling distance-constrained real-time tasks,"A novel model of real-time task systems with temporal distance constraints is presented. In such systems, the distance between any two consecutive finishing times of the same task must be less than or equal to a given value. Using the periodic task model for such tasks may not provide an efficient solution. The authors discuss the scheduling approaches for this distance-constrained task model and propose several scheduling algorithms. They also study the schedulability conditions for these algorithms.",
